,from_node,to_node,veh_spec_mean,veh_spec_std,distance,edge_tt,edge_std
0,0,1,10.432736966666873,1.0970403863473672,43.86,4.251,0.442
1,2,3,6.934114765482061,0.37926006494790554,25.49,3.687,0.201
2,4,5,1.1907446535422896,2.0411351710506147,1.56,5.16,2.246
3,8,9,3.9504496052113107,0.1814754827892169,20.95,5.314,0.244
4,12,13,4.73280069885206,0.2148391424962415,126.31,26.743,1.211
5,14,15,9.890849890060856,4.237866006973925,50.99,6.102,2.209
6,16,17,10.08007872411491,3.777117643816381,101.05,11.432,3.756
7,18,19,5.194103207666068,0.5770489083910691,41.6,8.108,0.89
8,20,21,5.004741048348824,0.7412975702433072,3.7,0.756,0.11
9,24,25,3.9646158135518146,1.0590456295146065,3.21,0.867,0.216
10,26,27,5.096668792875886,0.5544175209441408,22.81,4.528,0.487
11,28,29,4.978333148376665,0.0,6.06,1.217,0.0
12,32,33,6.112293333333333,0.25118916614641906,0.2,0.033,0.001
13,34,35,4.079903733380322,0.584103390803552,8.85,2.214,0.311
14,38,39,6.157451441610064,1.5604076497111379,9.08,1.569,0.374
15,40,41,4.825848127843662,0.0,41.93,8.689,0.0
16,42,43,7.553193396212763,1.00319522303496,42.99,5.792,0.756
17,44,45,6.421093178197172,0.9604226010456092,18.6,2.962,0.433
18,50,51,4.865668520486173,0.4769375968501298,23.07,4.787,0.465
19,54,55,4.743098932265648,0.0,94.21,19.863,0.0
20,60,61,3.344898124439008,0.0,2.47,0.738,0.0
21,66,67,5.3675384187194055,0.0,94.31,17.57,0.0
22,68,69,4.817073099459387,0.0,2.34,0.486,0.0
23,70,71,4.732600305540553,0.0,4.07,0.86,0.0
24,72,73,6.724264,0.0,1.96,0.291,0.0
25,74,75,2.6575864585306306,1.8017304131924672,3.02,1.659,0.77
26,78,79,4.755866427077839,0.4696367989588151,6.15,1.306,0.128
27,80,81,2.874012333544697,0.8157858629047507,5.22,1.963,0.516
28,92,93,2.4420744692124408,0.50101493163113,0.2,0.085,0.017
29,94,95,4.523366188521382,4.35165676017756,13.91,5.921,2.958
30,98,99,15.779418194045647,1.6255520728178154,128.51,8.231,0.839
31,102,103,7.79538059523427,0.22600088654890604,3.18,0.408,0.012
32,104,105,19.561122491783365,1.7208537128509451,22.63,1.166,0.102
33,106,107,15.853943789834991,1.415624054814865,11.41,0.725,0.064
34,108,109,1.5024860874617065,2.413315885987777,30.71,73.172,32.83
35,110,111,10.56251857385782,3.124729498585756,100.46,10.343,2.814
36,112,113,12.701460561442776,1.3765672168853054,62.66,4.991,0.535
37,114,115,4.938729883278968,4.633269420448189,40.52,15.426,7.697
38,116,117,11.973752390525965,2.4338733458017265,9.82,0.854,0.167
39,118,119,10.872740342056552,1.4663598003577072,19.0,1.779,0.236
40,120,121,7.9435650841938825,1.1814583671422993,21.47,2.763,0.402
41,122,123,10.220561213309526,3.1719763959813685,58.42,6.266,1.774
42,124,125,12.00081300909224,1.8555698645256704,31.48,2.686,0.406
43,126,127,12.170933214480575,1.4693866770281012,54.49,4.542,0.541
44,128,129,5.47295165769438,0.0,66.07,12.072,0.0
45,130,131,5.514657484176322,0.27801019555118517,183.52,33.363,1.678
46,134,135,5.04367330654896,0.793426340824698,112.05,22.766,3.495
47,136,137,3.2243126164089215,3.0135557778840325,28.17,16.369,8.166
48,138,139,6.8520511963501525,0.652785847412509,68.83,10.136,0.957
49,142,143,3.770385317642294,1.314522340422569,36.62,10.893,3.386
50,144,145,11.965224223075033,0.0,144.65,12.089,0.0
51,146,147,12.09218170916221,0.9414245174937962,115.78,9.633,0.745
52,148,149,0.3948632868019918,0.0,13.2,33.429,0.0
53,150,151,7.922162406259175,0.6891166280449625,28.86,3.671,0.317
54,154,155,5.028406107469944,0.47988345739656285,17.94,3.6,0.34
55,160,161,18.739969946335723,2.9454603826858228,80.97,4.427,0.679
56,162,163,17.673159191476586,1.550170544892547,250.33,14.273,1.242
57,166,167,4.2906454600517225,0.0,3.79,0.883,0.0
58,174,175,12.462317910634587,1.938910712567347,85.57,7.033,1.068
59,176,177,6.881211401963453,1.1704465911069308,71.63,10.711,1.771
60,178,179,2.096576466854793,0.35616630150203077,5.18,2.542,0.42
61,180,181,2.2131706509264375,0.26784769654735635,19.08,8.747,1.043
62,182,183,2.1705611263864477,0.26733769742323443,19.19,8.975,1.089
63,190,191,5.257334843447534,1.427439277034765,2.67,0.545,0.138
64,192,193,5.197662544191081,2.159516074701236,7.88,1.778,0.63
65,194,195,6.522226181374259,1.2732566826232385,38.67,6.155,1.157
66,196,197,6.839290897697576,1.3043551718615485,9.98,1.512,0.278
67,198,199,5.176685204667482,0.22699008728048642,60.83,11.773,0.515
68,200,201,20.672425543062783,2.0511471061811903,159.67,7.8,0.766
69,202,203,7.497410955712101,0.8133311566943082,77.67,10.481,1.124
70,206,207,4.759510053318487,3.448058996860691,56.26,18.024,8.563
71,208,209,4.8391700979918175,0.5333008450282066,146.58,30.658,3.338
72,210,211,2.6495679112776465,0.20478662526954935,87.48,33.214,2.552
73,212,213,4.538260668843694,0.0,23.59,5.198,0.0
74,214,215,5.077631682989236,0.0,96.05,18.916,0.0
75,216,217,4.199742816672104,0.0,29.17,6.946,0.0
76,224,225,6.354790355456083,1.2093339359851887,36.69,5.983,1.099
77,226,227,4.593863951523341,0.5172180256632969,90.42,19.932,2.216
78,228,229,4.724923781878094,0.7070105872958196,21.62,4.678,0.685
79,230,231,2.3347349426465867,1.0384800018976694,6.4,3.284,1.219
80,232,233,5.448210217554068,0.7539654765696382,30.91,5.782,0.785
81,234,235,3.066,0.0,0.73,0.238,0.0
82,236,237,4.376384693692638,0.5308319224263854,15.07,3.494,0.418
83,238,239,1.3440644233334698,2.117067827162953,0.55,1.424,0.645
84,240,241,0.00048522839911094404,0.0008404402405354642,0.14,1154.096,499.738
85,246,247,4.805861185423698,0.009709689961436525,34.85,7.252,0.015
86,248,249,4.171371817523055,0.0,24.97,5.986,0.0
87,252,253,4.315476946717291,0.5655812614361264,68.87,16.233,2.092
88,254,255,3.7463663144422448,0.32277660704909966,11.68,3.141,0.269
89,258,259,3.6077171139017272,0.0,34.09,9.449,0.0
90,260,261,3.7439874002899334,4.066809340437505,28.02,16.314,8.129
91,264,265,4.168054734931591,3.6217319188409913,6.31,2.657,1.315
92,266,267,2.0091078445416195,0.7648197031577495,4.23,2.411,0.801
93,270,271,2.1283466027841977,0.34792594297632323,26.52,12.793,2.037
94,272,273,2.0896216851286185,0.1749953904966802,27.63,13.315,1.107
95,276,277,1.887363649163773,0.36320670870056426,41.42,22.759,4.223
96,280,281,1.9558136733404508,0.26912960474928727,19.73,10.279,1.388
97,286,287,7.895523206283839,0.7258582582797989,72.84,9.303,0.848
98,288,289,8.743690454763625,0.0010908866320835907,21.26,2.431,0.0
99,290,291,8.59114345565294,0.36201282702205334,108.36,12.635,0.531
100,292,293,8.869862311044042,0.45363207651472365,26.21,2.963,0.151
101,294,295,8.169859204689663,0.45096309279506847,68.01,8.35,0.459
102,296,297,11.935386203068857,0.993130730103241,123.9,10.453,0.864
103,298,299,8.009314356454233,0.0,11.25,1.405,0.0
104,300,301,8.05993193063813,0.3033436123148957,102.96,12.792,0.481
105,302,303,7.920075277843064,0.6531910937595157,19.16,2.436,0.2
106,304,305,7.882803169445315,0.7140406645966203,20.18,2.581,0.232
107,306,307,7.921442321062944,0.663459763142273,36.83,4.682,0.389
108,308,309,6.614788358969285,2.6079574343476715,4.27,0.746,0.255
109,310,311,8.14685122836417,0.9376359034275303,9.19,1.143,0.13
110,312,313,7.324883591318514,0.5660762756969371,46.08,6.328,0.486
111,314,315,5.031810695189573,0.0,125.77,24.995,0.0
112,318,319,6.8009472012893,0.5556469115310624,19.18,2.839,0.23
113,322,323,7.566864719558989,0.6313693887153288,112.56,14.979,1.241
114,328,329,7.610824641419191,0.8427670597292504,113.24,15.061,1.648
115,332,333,12.05318181046096,2.132387066678789,133.91,11.458,1.966
116,334,335,12.505442361945613,1.7634281250347483,4.02,0.328,0.045
117,336,337,12.019761581546808,1.6257990940776996,2.04,0.173,0.023
118,344,345,2.17324609586532,0.06674562265941057,82.16,37.841,1.161
119,346,347,7.5320705163249135,0.7212877998263969,35.57,4.766,0.452
120,348,349,5.730690891493119,2.490571789008661,8.82,1.83,0.669
121,352,353,6.558515295699995,0.544584067080398,2.5,0.384,0.032
122,354,355,6.396062665723933,1.5972218245552259,9.63,1.6,0.376
123,360,361,12.810076823618186,1.4089740746411883,41.81,3.303,0.359
124,362,363,13.009213906682264,1.428987100617819,21.87,1.701,0.185
125,364,365,4.725667323306504,0.8596462688923118,13.51,2.953,0.52
126,366,367,6.703544070460311,0.0,5.16,0.77,0.0
127,368,369,5.388135762196617,0.8966791509322902,31.8,6.065,0.982
128,370,371,5.024525899740763,0.9426300730824143,57.72,11.892,2.155
129,372,373,5.214294193792866,1.0132510491656126,2.56,0.509,0.095
130,374,375,5.006955393142802,0.8865633044469637,88.29,18.186,3.122
131,376,377,4.8308896143992515,0.7586736264549903,12.72,2.698,0.414
132,378,379,3.5943087020598634,0.0,12.65,3.519,0.0
133,380,381,4.9246576535638695,0.6139901857276536,13.05,2.691,0.33
134,386,387,4.228859993853984,0.47406393885138737,12.97,3.106,0.344
135,388,389,5.116185802113639,0.7502231872574142,12.61,2.518,0.361
136,390,391,3.78758408044166,0.8889417888465213,12.42,3.46,0.77
137,392,393,4.7832413319032705,0.0,12.57,2.628,0.0
138,398,399,5.208820207673591,0.0,12.15,2.333,0.0
139,402,403,12.932193189802625,1.4414692492310501,170.52,13.35,1.47
140,404,405,12.883283588946197,1.3840897150823455,281.09,22.07,2.344
141,406,407,12.869510320528978,1.3986071585410391,416.58,32.752,3.518
142,408,409,11.81251534998657,1.0252045726363175,182.01,15.524,1.337
143,410,411,11.112445398646011,0.40331110687212274,116.33,10.482,0.38
144,412,413,4.306608566408488,0.0,23.27,5.403,0.0
145,416,417,4.539192559301503,0.0,299.99,66.089,0.0
146,420,421,4.765783329482549,0.6240103623732733,20.5,4.375,0.563
147,422,423,3.86532837921003,0.18289927413694998,18.85,4.888,0.231
148,424,425,4.973308225489801,0.4978228597484577,98.71,20.047,1.987
149,426,427,6.2800911105751,0.0,19.27,3.068,0.0
150,430,431,12.314451334634823,2.3120200384854246,1.99,0.167,0.03
151,432,433,12.558457407638025,1.431025121910237,124.22,10.02,1.127
152,434,435,12.207462564784004,2.0686747229572635,8.9,0.75,0.124
153,436,437,11.666513683376852,2.6044189717130037,10.15,0.913,0.194
154,438,439,12.637480515487772,1.5850036635139422,6.32,0.508,0.063
155,440,441,12.618783458754567,1.3905911701277553,10.56,0.847,0.092
156,442,443,12.508636569425395,1.27514142681933,9.02,0.729,0.074
157,444,445,12.582240535048848,1.4464689389529728,9.3,0.749,0.085
158,446,447,11.453469759987424,2.556720504891614,7.63,0.699,0.149
159,448,449,12.514806530817264,1.5918298691296244,6.8,0.552,0.069
160,450,451,12.518537591794734,1.8765550249181562,5.94,0.485,0.071
161,452,453,12.429204152607213,1.5137909072814257,8.89,0.726,0.087
162,454,455,11.43990090637061,2.4074544936390465,8.38,0.765,0.154
163,456,457,11.743215939842502,2.4123631849430613,7.45,0.661,0.13
164,458,459,12.493641008601186,2.11367653558719,8.78,0.723,0.119
165,460,461,12.600608493523369,1.6740883479185753,5.68,0.459,0.06
166,462,463,5.046808344815711,0.3384835315760551,106.27,21.152,1.412
167,466,467,4.9184788534879695,0.5905619051792943,460.6,94.997,11.244
168,468,469,4.87853452506018,0.618559119031278,115.47,24.05,3.001
169,470,471,4.792992593595794,0.6191296865914605,111.76,23.706,3.012
170,472,473,5.169545993254698,0.5442321757770273,2.17,0.424,0.044
171,474,475,5.396500197747705,0.28174599113685284,760.01,141.218,7.353
172,478,479,4.467119080015681,0.6787902320382341,17.51,4.01,0.596
173,480,481,4.992340203960024,0.4886060782717372,327.89,66.308,6.428
174,486,487,4.624037858351007,0.2850503544857466,33.14,7.194,0.442
175,494,495,16.37021945927884,3.8953752674224633,54.03,3.487,0.785
176,496,497,21.49780926239159,2.0775235092337336,48.35,2.27,0.217
177,498,499,20.65067040855266,2.127665313836575,126.35,6.183,0.63
178,500,501,16.51276734073932,3.895912717207214,20.69,1.323,0.296
179,502,503,10.889654994935848,0.7632684118582255,60.86,5.616,0.392
180,506,507,4.843224046199791,0.584585124313587,1088.11,227.94,27.118
181,508,509,3.819528427867651,0.3811644086186867,0.2,0.053,0.005
182,510,511,4.2764371848154275,0.24982687446594423,14.0,3.285,0.191
183,520,521,5.174932589275319,1.0423444022914028,96.21,19.346,3.745
184,522,523,5.164719500191107,1.1724652451866777,11.45,2.331,0.503
185,526,527,5.596810827696555,0.0,18.77,3.354,0.0
186,534,535,5.1691374602548725,1.3725314770480352,5.05,1.046,0.259
187,536,537,3.7020125000000004,0.026583679438708444,0.2,0.054,0.0
188,538,539,3.755000337300128,1.4129279916566722,19.91,6.053,1.995
189,542,543,4.442211670521605,0.6761339073838903,61.67,14.204,2.113
190,544,545,4.016122555835383,0.1981316433051424,1.67,0.417,0.021
191,548,549,4.723618741572197,0.5758207636368884,146.71,31.52,3.786
192,552,553,4.664957207795214,0.28484229282569473,91.05,19.591,1.192
193,558,559,4.78103260828589,0.7578682410314399,36.12,7.745,1.198
194,566,567,7.061378532625847,0.3884839240689398,40.12,5.699,0.313
195,568,569,7.190022974068113,0.8148986069621839,111.17,15.66,1.752
196,570,571,4.958052387497883,0.3775981195108558,95.94,19.463,1.474
197,572,573,4.568075086344658,0.2693911371032799,92.3,20.276,1.192
198,574,575,3.7346800000000004,0.0,2.46,0.659,0.0
199,576,577,4.736043524410332,0.26962675995626206,59.39,12.581,0.714
200,578,579,4.916793221115828,0.3043487994314416,47.49,9.696,0.598
201,588,589,7.475043618481205,0.5143983576460378,56.97,7.657,0.524
202,590,591,4.702908083471068,0.3962075362620665,19.26,4.124,0.345
203,592,593,21.313648059984864,1.962690582669802,157.69,7.461,0.681
204,594,595,12.978334662447255,1.9887196815627113,14.03,1.106,0.166
205,596,597,13.25052625128804,1.475542070762645,43.68,3.337,0.367
206,598,599,6.9573643294242595,0.501493783714529,44.29,6.399,0.459
207,600,601,2.054377891044423,0.0,27.29,13.284,0.0
208,602,603,2.9135361206303125,0.0,22.99,7.891,0.0
209,606,607,2.1806023620835298,0.016570494503104213,1.42,0.651,0.005
210,614,615,5.482244668752912,0.08038036204707812,3.02,0.551,0.008
211,616,617,5.187025892072242,0.515456302840204,272.0,52.956,5.211
212,622,623,4.670900930421256,0.7057567376414673,56.67,12.41,1.833
213,628,629,10.646198252724295,2.0828499893995236,85.11,8.3,1.564
214,630,631,8.211723620508309,2.090517237225877,10.81,1.402,0.335
215,632,633,8.973857950526018,3.877063584614003,3.75,0.496,0.181
216,634,635,4.591217763905835,0.5623580465104829,196.59,43.461,5.245
217,636,637,4.7108335260852146,0.5606096157533775,327.35,70.473,8.269
218,638,639,4.589358306583255,0.49746647362177043,689.29,151.958,16.28
219,640,641,4.27575629017172,0.8272545777869917,117.06,28.402,5.297
220,642,643,5.079989308377751,0.5405693043317202,100.7,20.047,2.109
221,644,645,4.6496128895338575,0.782726540495906,114.83,25.397,4.157
222,646,647,5.14635169837609,0.17755175886300106,73.46,14.291,0.492
223,648,649,4.855172997112892,0.6081898253720996,180.04,37.664,4.645
224,650,651,4.700645519213045,0.2986071588562467,115.13,24.591,1.556
225,654,655,5.076063827061696,0.44429674355873733,94.66,18.791,1.632
226,656,657,4.681699831986102,0.7276410171257214,102.28,22.374,3.395
227,658,659,4.733366933037079,0.5959216130201227,105.41,22.623,2.804
228,660,661,4.5208341698572205,0.9539096143177448,17.58,4.062,0.821
229,664,665,4.696512477656662,0.6706521255985836,50.36,10.942,1.531
230,666,667,15.721556015290984,1.745411499514951,110.74,7.131,0.782
231,668,669,4.164374661708692,0.41154932368971736,10.52,2.551,0.25
232,674,675,5.2334483065082,0.47228807299215475,21.77,4.194,0.375
233,676,677,5.172512166825512,0.6615202415429136,29.18,5.734,0.721
234,678,679,5.225619644585981,0.3433288714124159,153.99,29.595,1.936
235,682,683,5.1183544798352925,0.2033373618083857,55.99,10.956,0.435
236,686,687,5.05487416446245,0.4064690865256412,207.14,41.243,3.295
237,688,689,5.044085373054327,0.4364717366503039,68.83,13.748,1.181
238,690,691,5.359775838999735,0.0,520.75,97.159,0.0
239,700,701,5.583759207254656,0.0,39.19,7.019,0.0
240,706,707,5.1524160019292715,0.3134607366422772,160.5,31.266,1.895
241,712,713,10.728192150522542,4.015881039657157,0.3,0.032,0.01
242,720,721,3.7133619905703115,0.0,12.01,3.234,0.0
243,722,723,4.839079318310762,0.6868225394837688,866.53,182.677,25.416
244,726,727,4.820910307597387,0.6654279185991245,252.87,53.452,7.24
245,728,729,4.8414657344416865,0.5920084958165863,85.98,18.025,2.172
246,730,731,0.40476653473434204,1.214299604203026,0.2,4.941,1.482
247,732,733,4.72053692806929,0.6438404980372707,764.24,164.909,22.081
248,734,735,5.162113483255093,0.0,120.42,23.328,0.0
249,736,737,4.922010154091244,0.5028743923316236,156.67,32.163,3.252
250,738,739,14.376888220847952,1.5120761809053893,99.76,7.016,0.73
251,740,741,12.68422979702887,2.494595124157554,25.29,2.071,0.392
252,742,743,7.185809909128983,5.782714121753236,39.07,8.958,4.375
253,748,749,9.383271134262941,3.69862096173548,186.97,23.022,7.854
254,750,751,11.876984408015835,1.3808642846765065,62.58,5.34,0.613
255,762,763,3.1671004472369826,0.2960980649451747,3.47,1.105,0.102
256,772,773,2.3883647338457035,0.0,3.41,1.428,0.0
