,from_node,to_node,veh_spec_mean,veh_spec_std,distance,edge_tt,edge_std
0,0,1,9.607845823902222,2.9074652256718023,43.86,4.983,1.381
1,2,3,7.206727344847638,0.0,25.49,3.537,0.0
2,6,7,4.46408915097466,0.4448268496797895,3.01,0.681,0.067
3,10,11,7.092970666044858,0.4175713680576851,60.57,8.569,0.503
4,14,15,9.403892385921273,4.125827094576311,50.99,6.466,2.379
5,16,17,10.625893602615932,2.9117865296968155,101.05,10.224,2.606
6,18,19,5.283029494317242,0.3960737634173686,41.6,7.919,0.59
7,20,21,4.102220031632713,0.9478774892175792,3.7,0.95,0.208
8,24,25,4.400066230956041,0.5607041061152016,3.21,0.741,0.093
9,26,27,4.560879123371875,0.47020425256783893,22.81,5.054,0.516
10,28,29,5.2225079999999995,0.13524407139686373,6.06,1.161,0.03
11,30,31,5.3085158016862195,0.21964093594247566,1.01,0.191,0.008
12,34,35,5.297808694538152,0.7108192791591862,8.85,1.701,0.224
13,36,37,5.426844887156795,0.6319454459118561,41.75,7.798,0.896
14,38,39,7.07501095218864,1.1336628111137792,9.08,1.316,0.206
15,40,41,2.7534797353467284,2.80132599703001,41.93,30.99,15.493
16,42,43,7.713565314135286,0.8406258635784322,42.99,5.639,0.607
17,44,45,6.557074898958765,0.8250636105810684,18.6,2.882,0.357
18,46,47,4.589249828157869,0.8674943236636757,160.59,36.243,6.615
19,50,51,4.317171691326901,0.0,23.07,5.344,0.0
20,52,53,10.205080877343114,0.8702892151522426,32.59,3.217,0.272
21,54,55,5.125007863994374,0.6425674327354879,94.21,18.671,2.305
22,56,57,3.9106685235599365,0.0,11.5,2.941,0.0
23,60,61,5.596139999999999,0.0,2.47,0.441,0.0
24,62,63,5.3551139999999995,0.2936840736437707,3.1,0.581,0.032
25,64,65,5.192439040172679,0.5833076992013444,3.26,0.636,0.071
26,70,71,4.948060218737964,0.9228136380859964,4.07,0.851,0.153
27,72,73,5.936412,0.0,1.96,0.33,0.0
28,74,75,5.473992948474071,0.5770295974303911,3.02,0.558,0.058
29,76,77,4.962082593747871,0.36071473262307796,3.63,0.735,0.053
30,78,79,4.889126878814471,0.6487500428791311,6.15,1.28,0.167
31,80,81,4.552418255838088,0.0,5.22,1.147,0.0
32,82,83,9.30985868399953,0.8619143193837812,48.69,5.275,0.484
33,90,91,2.2339194713032215,0.23939086156994543,177.86,80.532,8.532
34,92,93,2.6079746204214245,0.4880316875171188,0.2,0.079,0.014
35,94,95,5.987099836258105,4.4659692730688985,13.91,3.616,1.733
36,98,99,15.051783598910365,2.7130491329769093,128.51,8.815,1.539
37,100,101,6.715828365573029,0.5348843623875665,68.52,10.267,0.813
38,102,103,7.504681718402564,0.9438168746034251,3.18,0.43,0.053
39,104,105,19.388468986942875,1.5033326048014115,22.63,1.174,0.091
40,106,107,16.138555353652443,1.438874544876389,11.41,0.713,0.063
41,108,109,1.4165402257125035,2.4427958206358906,30.71,86.151,37.386
42,110,111,10.33144205388185,3.2036518341858615,100.46,10.659,3.015
43,112,113,12.500155023407716,1.2506615440920763,62.66,5.063,0.502
44,114,115,3.3519539188174,3.7353775592086533,40.52,27.101,13.471
45,116,117,11.691363132178815,3.0088691930110554,9.82,0.896,0.216
46,118,119,10.41719936120216,2.461810238208945,19.0,1.926,0.431
47,120,121,7.551209526695645,1.8108483727971723,21.47,3.007,0.682
48,122,123,9.137467213532444,3.5812347369578617,58.42,7.376,2.506
49,124,125,11.744340157641213,2.000714897195762,31.48,2.758,0.457
50,126,127,11.99984469759663,1.2650968306577892,54.49,4.591,0.479
51,128,129,4.8435063325750605,0.0,66.07,13.641,0.0
52,130,131,5.065903013508913,0.8388460112430486,183.52,37.22,5.999
53,132,133,5.854006926945701,0.0,0.54,0.092,0.0
54,134,135,5.069144747275023,0.14371967382615364,112.05,22.122,0.627
55,136,137,3.888253010912127,1.3260679060287948,28.17,8.088,2.471
56,138,139,7.911956354502826,0.0,68.83,8.699,0.0
57,140,141,6.331409335687695,0.0,42.85,6.768,0.0
58,142,143,4.641219070310285,0.2167341028087387,36.62,7.907,0.368
59,144,145,12.389934573381367,0.7640496791913982,144.65,11.719,0.72
60,146,147,11.599065074949634,1.5822150750154262,115.78,10.168,1.362
61,148,149,6.0085255546665985,5.7190993063114774,13.2,4.187,2.091
62,150,151,9.958803212561744,2.4020554960089338,28.86,3.067,0.699
63,152,153,4.81853234650792,0.31564163185484395,0.2,0.042,0.003
64,154,155,5.083012554786399,0.5284987475311039,17.94,3.568,0.367
65,156,157,5.0107371231763755,0.7547558166043518,25.74,5.254,0.774
66,160,161,18.844099682009432,3.2285891763137506,80.97,4.423,0.736
67,162,163,18.015595410382552,1.2682022426958954,250.33,13.964,0.978
68,166,167,4.9462174273443225,2.246751638265048,3.79,0.924,0.348
69,172,173,14.552345526213315,0.07770265822369828,90.82,6.241,0.033
70,174,175,11.602530402705291,0.38911276143278356,85.57,7.383,0.247
71,176,177,7.537668682724426,0.9163440147144465,71.63,9.643,1.155
72,178,179,1.7453310681950887,0.0,5.18,2.968,0.0
73,180,181,2.141439928008133,0.23700485872078436,19.08,9.019,0.986
74,182,183,2.1196318279162027,0.3954843488660582,19.19,9.369,1.689
75,184,185,4.153224356810426,0.0,101.6,24.463,0.0
76,188,189,5.38133188062634,0.0,165.88,30.825,0.0
77,190,191,5.446094711297965,1.1183869068356045,2.67,0.511,0.101
78,192,193,6.377162730732818,2.181802441048283,7.88,1.38,0.423
79,194,195,7.319745499019095,0.7658306897507379,38.67,5.341,0.553
80,196,197,7.409273587981003,1.0286265642767078,9.98,1.373,0.187
81,200,201,20.967648740192733,2.193204993609079,159.67,7.698,0.797
82,202,203,7.700182040609355,0.7831718213691939,77.67,10.191,1.026
83,206,207,4.55916414881892,3.7250619148121387,56.26,20.578,10.082
84,208,209,4.949256402449554,0.680303328210953,146.58,30.176,4.071
85,210,211,1.9533318110767486,0.19531896744951688,87.48,45.233,4.478
86,216,217,4.732723348587204,0.7112305949779366,29.17,6.303,0.926
87,218,219,4.691990515245354,1.7063261476714964,9.27,2.237,0.719
88,222,223,5.151349688928414,0.4733728541777061,36.97,7.237,0.659
89,224,225,6.753199930773098,0.6565706284371825,36.69,5.484,0.528
90,226,227,4.891247370290023,0.7866592786477279,90.42,18.964,2.973
91,228,229,4.678384169860111,0.5690434218141276,21.62,4.69,0.562
92,230,231,2.509938400799178,1.2290852159697105,6.4,3.161,1.249
93,232,233,5.571704818841092,0.8300014159817849,30.91,5.671,0.826
94,238,239,3.295065673381612,0.4529150831801992,0.55,0.17,0.023
95,242,243,3.2073606275193765,0.0,2.26,0.705,0.0
