,from_node,to_node,general_mean,general_std,distance,edge_tt,edge_std
0,2,3,8.248977591198685,0.7951453342376188,25.49,3.119,0.298
1,14,15,12.900090546557761,1.3984559691437453,50.99,3.999,0.428
2,16,17,11.924522709128189,2.0629200681578403,101.05,8.728,1.466
3,20,21,4.503348018808637,0.8233035772195472,3.7,0.849,0.15
4,24,25,4.378912062587777,0.8315047675633507,3.21,0.759,0.139
5,26,27,4.703654324523907,0.5928298067585075,22.81,4.926,0.611
6,38,39,5.833511729800419,0.814619541408932,9.08,1.587,0.217
7,40,41,5.534345478204658,0.3296649248541123,41.93,7.603,0.451
8,42,43,7.187224684058951,0.9747991113552223,42.99,6.091,0.811
9,44,45,7.969141742184831,1.5510477103861275,18.6,2.422,0.454
10,50,51,4.310441575489735,0.659768287461002,23.07,5.478,0.819
11,60,61,3.455394586191997,0.0,2.47,0.715,0.0
12,74,75,5.088512,0.0,3.02,0.593,0.0
13,82,83,9.04563441704765,2.7270489430494793,48.69,5.872,1.623
14,94,95,3.1964465796922905,4.405563471410958,13.91,12.618,5.998
15,98,99,15.70556305243707,1.6038316232558871,128.51,8.268,0.836
16,104,105,19.688184899581987,1.5245111255149706,22.63,1.156,0.089
17,106,107,16.197273487581256,1.1820619447555931,11.41,0.708,0.051
18,108,109,1.978890478729158,4.152413278921611,30.71,83.849,32.564
19,110,111,11.151367364027493,4.322799549382108,100.46,10.363,3.492
20,112,113,12.909672833551507,1.2788231352261072,62.66,4.901,0.481
21,114,115,7.194710951714211,6.075344308304985,40.52,9.648,4.756
22,116,117,13.049853145158947,1.1264592614419797,9.82,0.758,0.065
23,118,119,11.344581159934044,1.1138365163333723,19.0,1.691,0.164
24,120,121,8.872852080591564,3.13936972978412,21.47,2.723,0.856
25,122,123,13.250379406917782,1.329906245954528,58.42,4.453,0.443
26,124,125,13.254014543963997,1.3836976970961532,31.48,2.401,0.248
27,126,127,13.220817809243522,1.3254864560715645,54.49,4.163,0.413
28,128,129,5.074445468203972,0.5667969898789988,66.07,13.183,1.454
29,142,143,5.062345206776479,0.8933323673583645,36.62,7.459,1.277
30,148,149,1.0917895163445537,2.794587501154394,13.2,91.303,30.947
31,150,151,9.326745547449699,1.7201690353433698,28.86,3.2,0.571
32,154,155,4.237721779868811,0.5817699881198269,17.94,4.313,0.581
33,160,161,15.374129214227668,5.1922706932002605,80.97,5.867,1.779
34,162,163,17.880551691718527,4.297527782399738,250.33,14.809,3.365
35,186,187,4.240604625660343,0.3957692061831406,71.74,17.065,1.579
36,188,189,4.206107653712969,0.3478016065505293,165.88,39.708,3.261
37,200,201,20.972790539607733,2.158511549179253,159.67,7.694,0.784
38,202,203,7.3221682923419555,1.1107150989064052,77.67,10.852,1.609
39,204,205,6.289055560986368,0.33842181430748897,45.69,7.286,0.391
40,206,207,6.510445227443637,5.883498993505743,56.26,15.699,7.809
41,208,209,5.35494057498353,0.5206734932457301,146.58,27.632,2.662
42,218,219,3.527677259502001,0.9413396748609512,9.27,2.815,0.701
43,224,225,7.302469586047307,1.0484912205334045,36.69,5.128,0.721
44,228,229,5.300726636493525,0.5549875135844622,21.62,4.123,0.427
45,230,231,3.9136851651899045,1.6230876656223254,6.4,1.917,0.678
46,232,233,5.231162613972792,1.5869968969246468,30.91,6.453,1.793
47,260,261,1.1704568272404632,3.1971175658441737,28.02,202.555,65.391
48,264,265,1.115603884745818,2.9911040427021236,6.31,46.316,15.165
49,266,267,2.121568120009256,0.47633225079942443,4.23,2.094,0.448
50,286,287,7.626743335557378,0.9591496081736043,72.84,9.702,1.201
51,296,297,11.547955997497533,2.5959888898592274,123.9,11.271,2.412
52,298,299,7.421537969274096,0.10903583960641762,11.25,1.516,0.022
53,300,301,7.477932066605641,0.5279256387048282,102.96,13.837,0.972
54,302,303,7.766175517472641,0.6160239905948589,19.16,2.483,0.196
55,304,305,7.507131193617218,0.5587923413791881,20.18,2.703,0.2
56,306,307,7.581159957254161,0.8929710749585962,36.83,4.925,0.572
57,308,309,7.6105753261318245,0.2956406428822731,4.27,0.562,0.022
58,310,311,7.662573076211997,1.3981019533333419,9.19,1.239,0.219
59,312,313,7.617389570678235,0.28376226000540866,46.08,6.058,0.225
60,318,319,6.798430617394987,1.6515216085308024,19.18,2.988,0.685
61,320,321,6.64371222872335,1.6323889741381128,50.43,8.049,1.865
62,332,333,12.850363602792353,1.5339273578969623,133.91,10.569,1.244
63,334,335,12.708367607865389,1.377801311430764,4.02,0.32,0.034
64,336,337,12.440327212492608,1.3962625368693404,2.04,0.166,0.018
65,338,339,4.008578319146584,0.3238004456265067,268.44,67.403,5.409
66,344,345,2.2101040403130643,0.5291704906433682,82.16,39.306,8.901
67,372,373,5.42834277492991,0.0,2.56,0.472,0.0
68,374,375,4.759358094715841,0.3637844602074197,88.29,18.659,1.418
69,378,379,4.423857884432567,1.2387662567203899,12.65,3.084,0.801
70,398,399,5.484229359636549,0.4105046763607152,12.15,2.228,0.166
71,426,427,4.399647607033389,1.22050334417979,19.27,4.717,1.215
72,432,433,13.74114828316332,0.4362067867057028,124.22,9.049,0.287
73,452,453,13.523306142703243,0.0,8.89,0.657,0.0
74,454,455,14.302057121095158,0.0,8.38,0.586,0.0
75,458,459,6.1655723620736085,1.3460582232147278,8.78,1.492,0.311
76,462,463,4.463365299538164,0.3745962433315972,106.27,23.977,1.998
77,494,495,16.842696268809288,3.686493389435862,54.03,3.362,0.702
78,496,497,18.464326265057075,0.3023924048825226,48.35,2.619,0.043
79,498,499,17.6394983188153,2.4201016577440733,126.35,7.298,0.983
80,500,501,9.749005564304516,6.888210382829158,20.69,3.182,1.499
81,502,503,10.560497351165711,3.4336302200641002,60.86,6.372,1.874
82,506,507,4.858711187952696,0.4287807119088767,1088.11,225.694,19.764
83,512,513,5.116673826176404,0.582767671687736,100.79,19.954,2.244
84,548,549,4.356215128330709,0.3626976947961844,146.71,33.912,2.804
85,550,551,5.024571999999999,0.0,0.2,0.04,0.0
86,552,553,5.3373978290721675,0.349206184616643,91.05,17.132,1.116
87,554,555,4.569843457277185,0.6131010718566767,22.08,4.919,0.648
88,566,567,8.202110149006497,0.5076634167951803,40.12,4.91,0.303
89,568,569,8.20889374908006,0.4685353446818783,111.17,13.587,0.773
90,570,571,4.937469746410351,0.6432906082988856,95.94,19.761,2.532
91,582,583,5.578904,0.0,2.43,0.436,0.0
92,592,593,21.85393094854956,2.2105886780694957,157.69,7.289,0.73
93,594,595,15.015374363916763,1.8412516104875536,14.03,0.948,0.115
94,596,597,15.004602951822225,1.1220415341725025,43.68,2.927,0.218
95,628,629,12.622651101307342,1.8544168979225664,85.11,6.888,0.991
96,630,631,8.05739892020227,2.4429949955707584,10.81,1.465,0.407
97,632,633,11.518178701405985,3.4774120138620366,3.75,0.355,0.098
98,634,635,4.49557071975974,0.4536586616479164,196.59,44.175,4.413
99,638,639,4.7222627866302345,0.6614667657766462,689.29,148.83,20.446
100,640,641,4.99088547854763,0.5968809729871983,117.06,23.79,2.805
101,642,643,4.134609737914883,0.38364008783036996,100.7,24.565,2.26
102,644,645,4.455964469561614,0.4808345345650315,114.83,26.07,2.781
103,648,649,5.054128103060506,0.355234250979652,180.04,35.798,2.504
104,654,655,4.7365002740820605,0.44722571575192094,94.66,20.163,1.887
105,656,657,4.669943706413068,0.582570764102637,102.28,22.243,2.732
106,658,659,4.747965090469272,0.6935999460618538,105.41,22.675,3.243
107,660,661,4.752453669047371,0.6885755764963128,17.58,3.777,0.536
108,664,665,4.895843439533337,0.4662538289788767,50.36,10.38,0.98
109,666,667,15.73727281664054,1.573762944485864,110.74,7.107,0.704
110,680,681,3.90108825040714,0.43962313884018034,69.2,17.964,1.999
111,700,701,5.4879259018815825,0.47785413351586914,39.19,7.195,0.622
112,716,717,4.356242929436305,0.4218016622782258,227.01,52.6,5.046
113,722,723,5.62740472781273,0.3506375168842169,866.53,154.582,9.595
114,726,727,4.691080572860246,0.6534074906669409,252.87,54.95,7.508
115,728,729,4.7296324451614815,0.7605982418217391,85.98,18.649,2.923
116,736,737,4.091728971507949,0.45376159481807155,156.67,38.76,4.246
117,738,739,13.500844221402698,3.032561246822514,99.76,7.762,1.66
118,740,741,12.322805542522286,2.398676544965094,25.29,2.13,0.399
119,742,743,2.18684403993689,4.807323573938969,39.07,104.203,39.275
120,748,749,12.480412768974773,3.669597333915579,186.97,16.276,4.405
121,750,751,13.435801535018273,1.53944008433934,62.58,4.719,0.534
122,792,793,4.456656329825259,0.34267305734298176,28.86,6.514,0.498
123,804,805,4.965642485841022,0.645564403484788,30.46,6.238,0.797
124,812,813,4.50552759090606,0.3002434912530775,28.88,6.438,0.427
125,860,861,4.6793665800893445,0.4860574353724922,34.94,7.547,0.776
126,868,869,7.264458673361418,0.9721252499443811,8.57,1.201,0.158
127,870,871,7.592816164013949,0.6617749571185652,67.04,8.896,0.77
128,872,873,7.5895193792269815,0.9208435827633706,22.1,2.955,0.353
129,874,875,7.548657633216,0.7812828742078768,9.37,1.255,0.128
130,876,877,7.4591899211023955,0.7659682943559104,69.18,9.372,0.952
131,878,879,13.789844695229784,0.7874810515982978,67.59,4.917,0.28
132,880,881,13.445070695509555,1.6992664286572265,47.81,3.613,0.449
133,890,891,6.874502458687879,0.549860345752534,48.33,7.075,0.562
134,962,963,4.233327452195229,0.541663937342687,49.67,11.925,1.501
135,1042,1043,4.728051082994833,0.5363343831602945,3.68,0.788,0.088
136,1044,1045,4.124733670834173,1.045777063402706,7.49,1.933,0.46
137,1046,1047,4.520313890395963,0.5403701185372566,8.13,1.824,0.215
138,1048,1049,13.215639844883498,1.3948101831621624,17.09,1.308,0.136
139,1050,1051,13.248600307388367,1.3283576921281777,17.3,1.319,0.131
140,1052,1053,12.933585466779803,1.7274003438403236,35.82,2.819,0.37
141,1054,1055,12.927116243383505,1.2737779052004514,29.69,2.319,0.226
142,1056,1057,2.4573967059768607,4.42997605008652,22.2,38.392,16.286
143,1058,1059,4.870172590246089,0.7065058555386157,5.71,1.197,0.17
144,1086,1087,4.175053484668317,0.6462273723517148,72.83,17.862,2.7
145,1104,1105,4.748063073284876,0.4217225316722763,3.45,0.732,0.065
146,1152,1153,4.433405187567777,0.0,1.22,0.275,0.0
147,1158,1159,5.924526881798781,0.4860975966590172,1.58,0.268,0.022
148,1166,1167,4.470912187129031,0.7542533833720967,45.02,10.356,1.699
149,1168,1169,4.616920661676038,0.4376632794722348,29.26,6.395,0.601
150,1194,1195,5.42989364801065,1.9487615098546256,19.56,4.066,1.293
151,1198,1199,4.640247274944042,0.7435652008154675,42.22,9.332,1.458
152,1202,1203,4.945326692625409,0.7203921569255252,108.53,22.412,3.197
153,1216,1217,13.54140695339912,1.4336879839604846,50.47,3.769,0.395
154,1218,1219,2.4818134561347587,4.565165091023001,29.15,51.487,21.605
155,1220,1221,13.537401687968531,1.4171239581755306,31.44,2.348,0.243
156,1222,1223,13.272638065541821,1.5655499541379196,65.62,5.013,0.583
157,1224,1225,10.458588992863987,1.9960617811255157,39.29,3.894,0.717
158,1226,1227,2.705795419608099,0.19062212291781425,4.29,1.593,0.112
159,1228,1229,2.173618209045445,0.40182426177355873,142.94,68.009,12.157
160,1238,1239,1.9368395599814556,0.8943632473011144,83.74,52.454,19.965
161,1240,1241,2.2033315050160707,0.5567469299057799,162.24,78.335,18.606
162,1244,1245,2.9140478409320605,0.4144849837331498,97.62,34.178,4.765
163,1248,1249,3.1270166879303756,0.0,2.36,0.755,0.0
164,1250,1251,6.731492,0.0,1.56,0.232,0.0
165,1258,1259,4.723825374338064,0.6749010479677876,33.89,7.321,1.025
166,1264,1265,5.20692074827148,0.0,2.35,0.451,0.0
167,1276,1277,3.252955410893298,0.0,4.0,1.23,0.0
168,1282,1283,2.9458215796730296,0.0,4.97,1.687,0.0
169,1292,1293,3.832049302050205,0.695496222673674,18.74,5.051,0.888
170,1294,1295,4.42377577779914,0.3571148733043267,33.71,7.67,0.615
171,1298,1299,4.72433804105207,0.43915267411624564,13.52,2.887,0.266
172,1322,1323,4.186619602410516,0.9780734351077002,21.62,5.446,1.206
173,1326,1327,3.7790227826654266,0.8852105376804742,13.25,3.699,0.821
174,1336,1337,4.938299704360106,0.608520484257198,21.33,4.385,0.532
175,1352,1353,14.243284816924135,1.4734608163983403,260.94,18.516,1.895
176,1356,1357,7.359882165340393,1.1186357394769215,30.44,4.231,0.629
177,1358,1359,6.643270400464837,1.1796292835941053,11.65,1.809,0.311
178,1360,1361,5.731985076592211,0.3074419473848306,34.75,6.08,0.325
179,1362,1363,5.814105667897253,0.3011002911466509,37.47,6.462,0.334
180,1374,1375,5.4192994585457885,0.45858490973823035,33.46,6.218,0.522
181,1410,1411,4.63932336595618,0.24770003445123032,14.16,3.061,0.163
182,1412,1413,4.50109315593728,0.9682057614948375,39.82,9.256,1.903
183,1424,1425,8.449063659934064,0.6724610853421538,25.73,3.065,0.242
184,1428,1429,13.233343347565759,1.602954503543984,216.65,16.612,1.983
185,1430,1431,12.464888505434397,2.7320728207828116,139.44,11.724,2.452
186,1432,1433,12.487941477834834,1.9818256475288902,70.26,5.768,0.893
187,1434,1435,13.404870534424424,1.5140253485198916,61.02,4.61,0.514
188,1436,1437,13.470433833024098,1.6644724282559071,61.49,4.635,0.564
189,1438,1439,13.545079861719787,1.6885460136552926,51.93,3.893,0.478
190,1440,1441,13.505758752383413,1.6467180355578643,45.48,3.418,0.411
191,1442,1443,14.018032312909781,2.249309278600598,3.88,0.284,0.044
192,1444,1445,13.588256478243851,1.7032988121628696,16.04,1.199,0.148
193,1458,1459,2.098259383418659,0.3957517310583252,39.29,19.391,3.532
194,1472,1473,0.9513497263356179,1.9224850626953838,18.08,96.612,38.404
195,1500,1501,23.616933295816867,4.6132834264573175,154.58,6.795,1.279
196,1502,1503,20.67549548757547,4.609611318264855,50.04,2.541,0.54
197,1504,1505,5.406700641306505,0.4455381054532976,369.84,68.869,5.637
198,1508,1509,3.224855446602001,0.5908150166098686,5.38,1.724,0.306
199,1526,1527,12.421797642297603,1.1147117124018484,25.81,2.095,0.186
200,1528,1529,8.612328715716298,1.6523683343523896,15.45,1.86,0.344
201,1538,1539,5.159067953654259,0.6465247311110724,28.64,5.639,0.696
202,1540,1541,6.23782806926811,0.5035274106438388,143.12,23.093,1.852
203,1554,1555,4.183356960826306,0.9861909092293472,16.76,4.229,0.944
204,1556,1557,4.986620690347023,0.46441309378333623,27.75,5.613,0.518
205,1562,1563,4.24120029947383,0.4461552829833049,64.87,15.464,1.609
206,1566,1567,3.358,0.0,5.53,1.647,0.0
207,1570,1571,4.8398247177694,0.7773582390317737,11.38,2.412,0.378
208,1574,1575,2.9476398659048604,0.0,3.44,1.167,0.0
209,1578,1579,5.058050972262181,0.42684631037680826,12.57,2.503,0.21
210,1580,1581,4.652185797316815,0.9695484099799864,40.29,9.037,1.805
211,1586,1587,8.01417761288141,2.1685075862864807,14.24,1.907,0.481
212,1588,1589,10.469006384917835,2.1519167422974124,44.45,4.425,0.873
213,1590,1591,11.265032566411856,0.03584843982375114,43.15,3.83,0.012
214,1592,1593,10.853303600398972,1.227971407815465,87.25,8.142,0.91
215,1598,1599,12.653807939027278,1.5447884215011969,2.88,0.231,0.028
216,1600,1601,12.777162695232061,1.4447488516795515,54.16,4.293,0.479
217,1602,1603,12.83907335291178,1.4233276736787563,104.49,8.238,0.902
218,1604,1605,9.479652174554971,4.398959601089716,7.84,1.005,0.384
219,1606,1607,13.033520869234657,2.090000665934466,96.18,7.569,1.183
220,1608,1609,13.492651070773343,1.648866414619756,90.09,6.777,0.816
221,1610,1611,12.904601896213062,1.8159754597261442,76.59,6.053,0.835
222,1616,1617,13.316087438277663,1.491275268884831,89.18,6.781,0.75
223,1620,1621,13.07306793939583,1.079817680963327,21.93,1.689,0.139
224,1626,1627,4.535256239839349,0.5369760229619704,28.4,6.35,0.741
225,1646,1647,10.593321712920439,2.865520744405826,18.51,1.875,0.473
226,1648,1649,12.916311314236083,1.7297705001063604,145.56,11.472,1.509
227,1650,1651,12.34178798760949,1.7269413267015077,81.08,6.698,0.919
228,1664,1665,9.930151730356828,2.80244631836237,85.38,9.283,2.427
229,1666,1667,5.851236292776716,2.041218203334063,7.52,1.442,0.448
230,1668,1669,8.755134983013708,0.4736953009431694,34.72,3.977,0.215
231,1670,1671,9.010433293311753,0.3666120451542167,50.69,5.635,0.229
232,1690,1691,13.292292511526353,1.6696913691964168,9.23,0.705,0.087
233,1694,1695,21.049812205117465,3.202270201054108,54.28,2.638,0.392
234,1704,1705,0.9341009810826334,2.698552264257327,16.48,164.887,50.968
235,1706,1707,7.636855338873328,2.2103873898299082,14.72,2.089,0.558
236,1822,1823,4.895468971643663,0.0,3.45,0.705,0.0
237,1838,1839,8.323227382250469,0.24847626095071085,63.92,7.687,0.229
238,1840,1841,7.930020587202771,1.4967006508688243,86.62,11.312,2.062
239,1856,1857,8.051623291750074,1.6409855483702624,25.15,3.253,0.637
240,1878,1879,5.420765538245344,1.9778052603166576,19.66,4.11,1.323
241,1920,1921,11.346203757658772,2.083068727970089,80.37,7.322,1.3
242,1922,1923,12.66070623227466,0.49575060421358497,67.0,5.3,0.207
243,1938,1939,12.931796164527816,1.3057362049562475,102.05,7.972,0.797
244,1940,1941,12.60320986101341,1.7182501105981385,131.49,10.627,1.422
245,1942,1943,12.810165911765232,1.4893610938518755,43.62,3.451,0.396
246,1944,1945,13.229592871327085,1.5216166883753306,20.15,1.543,0.175
247,1946,1947,12.70794456045674,1.308981013522355,11.68,0.929,0.095
248,1962,1963,4.77372339096936,0.6442995612391458,17.66,3.767,0.499
249,1964,1965,4.649563964207446,0.7140447040674388,10.47,2.305,0.346
250,1966,1967,4.570152138829449,0.35197187040522315,150.54,33.135,2.537
251,1968,1969,4.3280575354344215,0.5341515071387983,18.09,4.243,0.516
252,1970,1971,4.83561416070975,0.5996080643605478,5.28,1.109,0.135
253,1972,1973,4.010711951634815,0.749225280219657,5.55,1.432,0.259
254,1978,1979,4.433863163938791,0.7674529459338644,13.7,3.182,0.535
255,1982,1983,3.8096228611941596,0.37943523406128576,5.93,1.572,0.155
256,1984,1985,4.0386809791601745,0.0,5.25,1.3,0.0
257,1986,1987,4.468348580196083,0.0,6.34,1.419,0.0
258,1988,1989,3.9100586938893445,0.5978161731792776,15.48,4.052,0.605
259,1992,1993,4.903722284308971,0.4176078687732652,184.39,37.875,3.202
260,1998,1999,5.62641428955897,0.3574566415148781,46.74,8.341,0.528
261,2004,2005,3.2111366472814917,0.33093472212570935,78.72,24.775,2.526
262,2010,2011,13.307925321399825,1.5705368420805967,95.45,7.272,0.846
263,2012,2013,13.392016339248364,1.5434939172650586,138.42,10.473,1.191
264,2014,2015,13.350406261219234,1.9302284039377706,6.65,0.509,0.072
265,2016,2017,12.17881046532722,2.7341476690474957,97.1,8.375,1.79
266,2018,2019,13.561090283192748,1.5097526278509885,45.29,3.381,0.372
267,2020,2021,13.41090145681458,1.5572093997312164,18.69,1.412,0.162
268,2022,2023,13.444940401487123,1.5074564320394912,71.13,5.357,0.593
269,2024,2025,12.245274131636839,2.274349606161888,23.9,2.019,0.363
270,2038,2039,5.969640346558765,2.009775825098756,15.6,2.909,0.88
271,2060,2061,2.2803328989952325,0.5891592380336984,9.38,4.388,1.063
272,2062,2063,2.4104666674849837,0.3811828143068943,31.6,13.437,2.073
273,2064,2065,2.545559706303886,0.40217954998426125,26.51,10.674,1.645
274,2068,2069,8.688401937980705,0.3826313713372885,20.08,2.316,0.102
275,2070,2071,8.81637531982971,0.22756673373556982,28.16,3.196,0.082
276,2072,2073,8.70415240752747,0.37268778727857416,18.89,2.174,0.093
277,2074,2075,8.449883592283232,0.3607149312905533,27.67,3.281,0.14
278,2076,2077,8.733874621470493,0.22272207401853764,17.72,2.03,0.052
279,2078,2079,8.006459514314807,0.12233388010573021,25.65,3.204,0.049
280,2086,2087,2.617954545746385,4.4614779980051225,27.41,40.877,17.843
281,2088,2089,13.01013771771639,1.4808447635916804,28.15,2.192,0.246
282,2090,2091,13.075127476388927,1.4430532008569776,40.76,3.155,0.344
283,2092,2093,11.349957931371506,1.8752547932663746,33.11,2.997,0.482
284,2122,2123,6.445200708564428,1.6472029831478903,11.92,1.97,0.473
285,2124,2125,6.1419942727533225,1.9795428283309944,13.32,2.394,0.699
286,2126,2127,7.781708373352142,1.1321240542834767,70.98,9.314,1.327
287,2128,2129,5.25922000946189,3.3532341890382744,3.56,0.952,0.432
288,2130,2131,7.512520364566407,1.0662881028155973,15.04,2.042,0.284
289,2134,2135,5.3526850573918185,0.42767448856752605,295.21,55.504,4.407
290,2140,2141,7.767137229290984,0.0,3.76,0.484,0.0
291,2142,2143,12.359085951969503,0.3906918045554044,181.3,14.684,0.464
292,2144,2145,12.283487194703058,0.0,9.13,0.743,0.0
293,2146,2147,11.919793742574416,2.748780641701328,288.54,25.494,5.582
294,2148,2149,12.90128575100344,1.2963174196582676,46.21,3.618,0.36
295,2150,2151,4.745400068180023,5.869996174877986,92.59,49.367,24.135
296,2152,2153,12.844586613357473,1.7917998956515504,1.07,0.085,0.012
297,2154,2155,14.617750188362098,0.0,2.19,0.15,0.0
298,2156,2157,12.688527552681238,1.300754203781809,8.63,0.687,0.07
299,2158,2159,12.951644333543893,1.2550330463959856,21.71,1.692,0.162
300,2160,2161,12.704378256553873,0.05393500748040131,1.24,0.098,0.0
301,2162,2163,12.501382065968015,1.40960361381175,31.1,2.519,0.281
302,2164,2165,12.379924247816577,1.7818755575644132,27.68,2.282,0.322
303,2166,2167,11.910048171689175,1.8511455911072725,9.85,0.847,0.129
304,2168,2169,12.323095605092655,1.5548789347150032,29.55,2.436,0.303
305,2170,2171,12.548610243581773,1.384568102430332,65.18,5.257,0.573
