,from_node,to_node,veh_spec_mean,veh_spec_std,distance,edge_tt,edge_std
0,0,1,12.234971564756341,0.14268624208827918,43.86,3.585,0.042
1,2,3,7.103009603970122,0.40847439256158546,25.49,3.6,0.206
2,4,5,3.8834670797488937,0.513612711582681,1.56,0.409,0.053
3,6,7,4.083794402189365,0.5601030750385804,3.01,0.751,0.101
4,8,9,4.457612216990178,0.0,20.95,4.7,0.0
5,12,13,4.801111608756519,0.5287570658236803,126.31,26.628,2.897
6,14,15,12.196515601547805,2.5045061145218823,50.99,4.357,0.858
7,16,17,11.841341106111152,1.2192016931010194,101.05,8.624,0.879
8,18,19,4.461820106354141,0.640086319197472,41.6,9.515,1.338
9,20,21,3.820965171449587,1.721937335390774,3.7,1.165,0.436
10,24,25,4.471890256264755,0.8103578169227119,3.21,0.741,0.13
11,26,27,4.757559832789596,0.19577250618429812,22.81,4.803,0.197
12,28,29,5.231681999999999,0.005110967814417002,6.06,1.158,0.001
13,32,33,5.67676,0.27756486745984243,0.2,0.035,0.002
14,34,35,3.7145356737858077,0.35212763459261026,8.85,2.404,0.226
15,36,37,5.100281458225761,0.6361248963091978,41.75,8.313,1.021
16,38,39,6.294055300026775,0.6753962250791851,9.08,1.459,0.155
17,40,41,3.31316246731055,2.3590765039258077,41.93,19.072,9.011
18,42,43,7.598041051636806,0.8815541225213471,42.99,5.734,0.656
19,44,45,6.472580379249413,0.8233308109484202,18.6,2.92,0.366
20,50,51,4.496070319611835,0.8792271147420266,23.07,5.327,1.003
21,52,53,11.889571694475652,0.6503377560523481,32.59,2.749,0.15
22,54,55,4.966100017530513,0.6473754136775065,94.21,19.293,2.473
23,56,57,4.869189472522779,0.5693332661594845,11.5,2.394,0.276
24,58,59,4.688737148610414,0.12150097740593055,2.46,0.525,0.014
25,62,63,3.582223776672926,2.67184957847238,3.1,1.347,0.645
26,66,67,5.2765715765931605,0.704226785855256,94.31,18.192,2.385
27,68,69,5.621530666666666,0.5351682586322424,2.34,0.42,0.04
28,70,71,5.072715060052257,0.8649532049947058,4.07,0.826,0.137
29,72,73,4.779376,0.0,1.96,0.41,0.0
30,78,79,5.67784862603018,0.6344771156624984,6.15,1.097,0.121
31,80,81,4.362872310510771,1.1905580302912095,5.22,1.286,0.326
32,82,83,13.259163849761041,1.2866686389387307,48.69,3.707,0.356
33,90,91,2.0946073889031678,0.2668898932274283,177.86,86.292,10.819
34,92,93,2.8772999999999995,0.28733461916726966,0.2,0.07,0.007
35,94,95,4.4346052651219905,4.31192215706017,13.91,6.102,3.05
36,98,99,15.294284043581861,1.620517060281217,128.51,8.497,0.89
37,100,101,7.954345570406276,0.4908225522728412,68.52,8.647,0.532
38,102,103,7.650303094417597,0.7775984556701204,3.18,0.42,0.042
39,104,105,19.334182761947247,1.5024408475353799,22.63,1.178,0.091
40,106,107,16.061301819608477,1.3960764826118965,11.41,0.716,0.062
41,108,109,1.7008767923732704,2.3437569403760374,30.71,52.339,24.88
42,110,111,10.94009089323297,3.1628880269005952,100.46,9.95,2.655
43,112,113,12.81694872066111,1.3065473150081284,62.66,4.94,0.498
44,114,115,5.010930315042208,4.719639494232664,40.52,15.26,7.616
45,116,117,11.811323372169726,2.6022445289819576,9.82,0.872,0.183
46,118,119,10.750225049881502,1.809775757661717,19.0,1.817,0.298
47,120,121,7.905647258103846,1.2679710266604614,21.47,2.786,0.436
48,122,123,9.824659252318657,3.019177491429314,58.42,6.508,1.827
49,124,125,11.560957770469903,1.607866889100661,31.48,2.776,0.379
50,126,127,11.811486631644167,1.3681281039437037,54.49,4.675,0.534
51,128,129,4.636099433925093,0.314317426070756,66.07,14.317,0.966
52,136,137,2.143020822646059,2.1034645059667505,28.17,25.809,12.902
53,142,143,4.814433277920617,0.3095002276878913,36.62,7.638,0.489
54,144,145,12.53163377524279,1.4473178307812766,144.65,11.697,1.333
55,146,147,13.015463517613307,1.1480781132707432,115.78,8.965,0.785
56,148,149,6.968083104441298,6.91669836800162,13.2,3.761,1.88
57,150,151,9.902651496191803,2.231830989592537,28.86,3.062,0.657
58,152,153,4.360786241665914,0.0,0.2,0.046,0.0
59,154,155,4.7755836428017036,0.4377635393604769,17.94,3.788,0.344
60,160,161,18.587702015134923,3.1905074469502863,80.97,4.484,0.748
61,162,163,17.81386552681835,1.2189542150066117,250.33,14.118,0.962
62,166,167,4.374596970711528,0.0,3.79,0.866,0.0
63,172,173,11.680662365881602,0.9777019414807171,90.82,7.83,0.651
64,176,177,7.685092239737639,0.7184831237349258,71.63,9.402,0.871
65,180,181,2.1943426679195053,0.2604406371771513,19.08,8.818,1.032
66,182,183,2.2074959077981124,0.24966241766032693,19.19,8.804,0.983
67,184,185,5.030775606151932,0.0,101.6,20.196,0.0
68,186,187,4.6476071091450875,0.44875181434640976,71.74,15.58,1.49
69,190,191,6.9953944817029265,1.257006451398548,2.67,0.394,0.069
70,192,193,7.705545833476195,0.6337037312026764,7.88,1.03,0.084
71,194,195,7.5448052029606405,0.8784847292505155,38.67,5.195,0.597
72,196,197,7.33764339711952,0.8477668872200098,9.98,1.378,0.157
73,198,199,4.623768573155826,0.0,60.83,13.156,0.0
74,200,201,21.511343908178077,2.576419300490677,159.67,7.529,0.889
75,202,203,7.898675031765015,1.1812068614431022,77.67,10.053,1.471
76,204,205,6.994093182726887,0.9945997343635304,45.69,6.665,0.929
77,206,207,3.9930902545592626,3.687975505451123,56.26,26.108,13.013
78,208,209,4.7685811157529825,0.41858617446178387,146.58,30.976,2.698
79,210,211,2.1140869347009605,0.2877613571572941,87.48,42.146,5.632
80,218,219,4.169,0.0,9.27,2.224,0.0
81,224,225,6.755114843025539,0.7657951358954286,36.69,5.501,0.616
82,226,227,4.918061495237089,0.5019264691239181,90.42,18.577,1.876
83,228,229,4.5157844466783255,0.5543949761652963,21.62,4.86,0.588
84,230,231,3.1144083675643612,0.6005771692297788,6.4,2.131,0.396
85,232,233,5.9671997976717766,0.8093654901989705,30.91,5.275,0.703
86,234,235,0.07372072687571415,0.1474414537514283,0.73,49.511,19.804
87,236,237,4.838739015492534,0.8490437845616228,15.07,3.21,0.546
88,238,239,0.6814356824954292,1.1468792157541368,0.55,3.093,1.358
89,240,241,0.8546956917258858,1.029763372620468,0.14,0.402,0.197
90,242,243,1.2407855305960918,1.8519218510126925,2.26,5.879,2.719
91,244,245,4.117203904740761,1.3117647247134891,31.47,8.419,2.435
92,252,253,4.20842973774361,0.5268290747797433,68.87,16.621,2.049
93,260,261,3.2423687930150447,3.90371625228816,28.02,21.169,10.405
94,264,265,3.5977521288266945,4.373327670901426,6.31,4.345,2.132
95,266,267,2.4860999355264495,0.4188579593075512,4.23,1.75,0.287
96,272,273,2.29059174979807,0.3583284047904678,27.63,12.358,1.887
97,274,275,2.3942905295687087,0.0030643111578449868,26.7,11.152,0.014
98,276,277,2.294078756549914,0.05333218618139269,41.42,18.065,0.42
99,280,281,2.1785973367993536,0.2551467257072161,19.73,9.181,1.061
100,286,287,7.147721732947051,0.7633903424698263,72.84,10.307,1.088
101,288,289,7.950261403854849,1.362916322379951,21.26,2.753,0.458
102,290,291,7.7482934511730335,1.136490994086918,108.36,14.286,2.051
103,292,293,7.73982701510205,0.7851549442152737,26.21,3.421,0.344
104,294,295,7.688713801590245,1.1031766790881345,68.01,9.028,1.269
105,316,317,7.58275700860161,0.0,69.25,9.133,0.0
106,322,323,7.802531179697602,0.0,112.56,14.426,0.0
107,324,325,8.232529612800256,0.0,9.59,1.165,0.0
108,326,327,7.658082724696984,0.0,132.96,17.362,0.0
109,332,333,11.155050453744453,2.7630974558022108,133.91,12.741,2.973
110,334,335,12.625809358110883,1.3960670467987673,4.02,0.322,0.035
111,336,337,12.069055524817431,1.7984346632681236,2.04,0.173,0.025
112,338,339,4.954984245689935,0.0,268.44,54.176,0.0
113,344,345,2.07587013533736,0.21649105000529578,82.16,40.009,4.128
114,346,347,7.826765447585196,0.8135151425505571,35.57,4.594,0.472
115,348,349,5.485612325538772,1.8508278174431982,8.82,1.791,0.542
116,354,355,7.655678314591912,0.3671141506715494,9.63,1.261,0.06
117,360,361,13.132292028190653,1.5914114177120495,41.81,3.231,0.386
118,362,363,13.153251388538484,1.8486189287004389,21.87,1.696,0.234
119,364,365,4.567590994606093,0.0,13.51,2.958,0.0
120,366,367,3.8404043943398216,0.0,5.16,1.344,0.0
121,368,369,3.524991427060268,0.0,31.8,9.021,0.0
122,370,371,4.614887659759662,1.3728561390952643,57.72,13.614,3.721
123,372,373,3.7730137275308886,0.0,2.56,0.679,0.0
124,374,375,3.6582349274249406,0.0,88.29,24.135,0.0
125,376,377,3.9763227545219078,0.1807833986349951,12.72,3.206,0.145
126,378,379,4.241655590640209,0.0,12.65,2.982,0.0
127,382,383,5.1489085611782315,0.0,15.08,2.929,0.0
128,384,385,5.499562640311614,0.0,14.21,2.584,0.0
129,386,387,3.1603951870292373,2.2578490211363316,12.97,6.199,2.932
130,388,389,3.5960167690961296,0.054087996998442786,12.61,3.507,0.053
131,390,391,3.7646473991500216,0.0,12.42,3.299,0.0
132,392,393,4.959643307424958,0.4163238550788103,12.57,2.552,0.213
133,394,395,4.7344353673031225,0.626943298669657,15.87,3.411,0.444
134,396,397,4.408145033253887,0.24867996472233497,12.03,2.738,0.154
135,398,399,5.390859280102188,0.08651006624038131,12.15,2.254,0.036
136,402,403,13.144731778027342,1.6110898456885223,170.52,13.167,1.59
137,404,405,13.074338365511608,1.6556291181510367,281.09,21.844,2.723
138,406,407,13.165068285035183,1.7218704008954135,416.58,32.184,4.139
139,408,409,12.153425160746947,1.461902021908556,182.01,15.193,1.801
140,410,411,12.178679705312835,0.6005549154819971,116.33,9.575,0.471
141,420,421,4.159533642500546,0.0,20.5,4.928,0.0
142,422,423,4.929076118214767,0.0,18.85,3.824,0.0
143,426,427,3.9040953262296823,0.40264965593172763,19.27,4.988,0.509
144,428,429,5.117155671128689,0.23952047915245966,88.72,17.376,0.812
145,430,431,13.56068952294243,2.2802061606106485,1.99,0.151,0.025
146,432,433,13.002324022616,1.487991449810711,124.22,9.679,1.093
147,434,435,12.13902752319582,2.08562012867889,8.9,0.755,0.126
148,436,437,12.573986068001643,1.89014110748342,10.15,0.825,0.121
149,438,439,12.194141716084847,2.346843641271478,6.32,0.537,0.1
150,440,441,11.89907859428549,1.9277611824990064,10.56,0.911,0.144
