,from_node,to_node,veh_spec_mean,veh_spec_std,distance,edge_tt,edge_std
0,14,15,12.982839905402024,0.3888263048011429,50.99,3.931,0.118
1,16,17,12.586415540294944,0.8305601430473579,101.05,8.063,0.53
2,34,35,3.17819332856778,0.0,8.85,2.785,0.0
3,42,43,6.996691432573545,0.10492847995030012,42.99,6.146,0.092
4,44,45,6.251620380559752,0.0855239731604545,18.6,2.976,0.041
5,54,55,5.102414193058738,0.0,94.21,18.464,0.0
6,56,57,5.16427020378992,0.0,11.5,2.227,0.0
7,68,69,5.81576,0.0,2.34,0.402,0.0
8,76,77,4.528971591199502,0.0,3.63,0.802,0.0
9,82,83,9.815119815764698,0.09377236591131256,48.69,4.961,0.047
10,90,91,2.3388161726048797,0.0746495138492346,177.86,76.124,2.427
11,94,95,9.735102016486014,4.884197142385127,13.91,1.789,0.717
12,98,99,16.172947620691257,1.5943337052235549,128.51,8.023,0.783
13,100,101,7.228215140933691,0.0,68.52,9.48,0.0
14,102,103,8.160193691422464,0.0,3.18,0.39,0.0
15,104,105,19.881744324389434,1.308053126066169,22.63,1.143,0.075
16,106,107,16.29762413766056,1.3404965854845157,11.41,0.705,0.058
17,108,109,7.882327648060288,5.341016770327332,30.71,5.685,2.64
18,110,111,10.069392309110587,3.219045227637414,100.46,10.996,3.189
19,112,113,12.252355352321912,1.3154793697162044,62.66,5.173,0.549
20,114,115,8.174553338604005,4.164283929898921,40.52,6.243,2.525
21,116,117,12.770465972332538,1.3923020403339899,9.82,0.778,0.084
22,118,119,11.536001097573738,0.8706529901018103,19.0,1.656,0.124
23,120,121,9.195195968043624,0.8489782374145449,21.47,2.355,0.216
24,122,123,12.768164741117186,1.3999853571234202,58.42,4.63,0.502
25,124,125,12.721929783928662,1.4820682278220838,31.48,2.508,0.288
26,126,127,12.826363071813704,1.4108442842364255,54.49,4.3,0.467
27,160,161,19.099022100093315,3.4001393465026735,80.97,4.374,0.755
28,162,163,18.023314953217795,1.2653111238150023,250.33,13.958,0.975
29,176,177,8.5742919338496,0.33223158662167274,71.63,8.367,0.324
30,184,185,5.705010044317458,0.0,101.6,17.809,0.0
31,190,191,8.046577036540256,0.0,2.67,0.332,0.0
32,192,193,7.81693571253796,0.0,7.88,1.008,0.0
33,194,195,8.585400313106364,0.0,38.67,4.504,0.0
34,196,197,8.638637571312737,0.1278528989386027,9.98,1.156,0.017
