,from_node,to_node,veh_spec_mean,veh_spec_std,distance,edge_tt,edge_std
0,0,1,11.255898871566792,0.9440586311894388,43.86,3.924,0.327
1,2,3,7.985403091602161,0.8713763968976402,25.49,3.23,0.348
2,4,5,4.515781711865301,0.05172362177494941,1.56,0.346,0.004
3,8,9,4.632958919563261,0.26335056750370683,20.95,4.537,0.257
4,10,11,7.202002053113769,0.3863710066635877,60.57,8.434,0.451
5,12,13,5.260093676115162,0.17132178744576465,126.31,24.038,0.782
6,14,15,9.361444705882858,4.168245156230972,50.99,6.527,2.425
7,16,17,10.250189758226508,3.5010043074770016,101.05,11.008,3.367
8,20,21,4.24103215471579,1.0883954070911288,3.7,0.93,0.224
9,24,25,3.6121785283222123,1.818213541210423,3.21,1.114,0.447
10,26,27,5.901252559476367,0.0,22.81,3.865,0.0
11,28,29,5.268746329751278,0.5064991824562578,6.06,1.161,0.111
12,34,35,4.224114471076836,0.8443444944380006,8.85,2.179,0.419
13,38,39,6.0107942401644445,1.356745381702633,9.08,1.588,0.341
14,40,41,1.7298145837561456,2.6981179771071155,41.93,83.212,37.808
15,42,43,7.306049336461604,1.7428780207006838,42.99,6.219,1.404
16,44,45,6.253233145074546,1.379818075000241,18.6,3.119,0.656
17,46,47,3.166643220382344,1.947171422824784,160.59,69.888,31.183
18,50,51,4.548829968879435,0.09243740462615122,23.07,5.074,0.103
19,52,53,9.133597979417374,4.52593288488835,32.59,4.444,1.768
20,60,61,4.052419834630563,0.0,2.47,0.61,0.0
21,64,65,5.596849577473833,0.7849060649605702,3.26,0.594,0.082
22,66,67,4.340666231977048,0.27740063800466125,94.31,21.816,1.389
23,68,69,4.041651762769818,0.10489800474070082,2.34,0.579,0.015
24,74,75,4.319941422801256,0.7118989872064923,3.02,0.718,0.115
25,76,77,5.446718370981194,0.6253170381173129,3.63,0.675,0.077
26,82,83,5.006897227587225,6.41243584978425,48.69,25.675,12.454
27,86,87,6.006223332424236,0.0,0.2,0.033,0.0
28,90,91,2.2691855788440733,0.33769237534148144,177.86,80.116,11.664
29,92,93,2.69826911678205,0.29108183577662117,0.2,0.075,0.008
30,94,95,5.031544931590952,4.34709972316862,13.91,4.828,2.388
31,98,99,15.161033062435362,2.1702501939948697,128.51,8.65,1.213
32,100,101,7.428049920865624,0.7700658624663946,68.52,9.324,0.956
33,102,103,7.3401691215539255,0.5622815813660489,3.18,0.436,0.033
34,104,105,19.439705533083227,1.534837588751324,22.63,1.171,0.092
35,106,107,16.146428230448546,1.5216417871910182,11.41,0.713,0.067
36,108,109,0.8985653469330032,1.5595124542015646,30.71,137.122,59.316
37,110,111,6.595061186330708,4.29918286454831,100.46,21.706,9.93
38,112,113,12.213593892903427,1.559666148997939,62.66,5.214,0.655
39,114,115,3.2857747618125455,3.856857803167989,40.52,29.323,14.475
40,116,117,10.997646087020268,3.5472250291479033,9.82,0.986,0.288
41,118,119,9.897608259559364,3.2037522564748344,19.0,2.121,0.621
42,120,121,6.743900613056283,2.8057206184926162,21.47,3.735,1.325
43,122,123,7.718139022058713,4.686053879633047,58.42,10.359,4.596
44,124,125,10.536705584342105,3.9364555447844136,31.48,3.405,1.116
45,126,127,11.199277757831984,3.3587850967472876,54.49,5.303,1.459
46,128,129,4.441373431118781,0.0,66.07,14.876,0.0
47,130,131,4.793326311014011,0.4615274058417292,183.52,38.642,3.686
48,132,133,5.798153333333333,0.5502788861852989,0.54,0.094,0.009
49,136,137,4.3131467000889945,2.529303910923296,28.17,8.777,3.83
50,138,139,7.189444905977019,0.9214966727059549,68.83,9.731,1.227
51,140,141,7.011562404994031,0.9318120644278763,42.85,6.219,0.812
52,142,143,4.802536650025098,0.0,36.62,7.625,0.0
53,144,145,12.220074750369452,0.32201932775855413,144.65,11.845,0.312
54,146,147,12.184955534236753,0.48069314131505886,115.78,9.517,0.375
55,148,149,6.6045643987980895,5.873577712163329,13.2,3.579,1.777
56,150,151,8.809513483464801,0.9687339147592816,28.86,3.316,0.36
57,152,153,4.153616112839385,0.6768724691414135,0.2,0.049,0.008
58,154,155,5.087849593262723,0.6130240442602095,17.94,3.577,0.425
59,156,157,5.9644065402724165,0.1751403623822792,25.74,4.319,0.127
60,160,161,18.692296802617168,3.117302764975168,80.97,4.452,0.722
61,162,163,17.64850225385367,1.2749198058669857,250.33,14.258,1.025
62,170,171,5.051038478172071,0.0,6.04,1.196,0.0
63,172,173,10.001283179134958,4.7601894612410875,90.82,11.138,4.322
