,from_node,to_node,general_mean,general_std,distance,edge_tt,edge_std
0,0,1,8.504542473018047,3.7068068211521537,43.86,6.137,2.248
1,2,3,7.110365686197651,2.443877540022261,25.49,4.008,1.232
2,4,5,2.1071868508285747,2.903741742130754,1.56,2.146,1.02
3,6,7,4.45112162174699,0.5239484363994419,3.01,0.686,0.08
4,10,11,7.793608955571553,1.8152082436053976,60.57,8.193,1.81
5,14,15,12.37925483067682,2.2928495724709395,50.99,4.26,0.763
6,16,17,11.841278825814978,2.183549920741265,101.05,8.824,1.574
7,20,21,4.446206033935591,0.8509177036506275,3.7,0.863,0.159
8,24,25,3.2890105954986453,2.1048304904250195,3.21,1.376,0.625
9,34,35,5.898604,0.0,8.85,1.5,0.0
10,36,37,4.694925647576266,0.6346454072598683,41.75,9.055,1.202
11,38,39,6.021263270842786,1.4887256397226596,9.08,1.6,0.373
12,40,41,2.535089620089741,2.128796864856553,41.93,28.203,13.889
13,42,43,7.555971706876047,0.9394716778119583,42.99,5.777,0.707
14,44,45,6.149536030342426,1.9363295920025685,18.6,3.324,0.952
15,52,53,9.179529444132235,1.5650542939434888,32.59,3.653,0.605
16,54,55,4.270304013391745,0.7267491308389717,94.21,22.701,3.755
17,58,59,4.785429706338093,0.025429345881166836,2.46,0.514,0.003
18,60,61,4.832914351531527,0.0,2.47,0.511,0.0
19,66,67,4.885466519125872,0.5581541241245143,94.31,19.556,2.205
20,68,69,5.706581921546384,0.0,2.34,0.41,0.0
21,72,73,3.15187138647981,0.0,1.96,0.622,0.0
22,74,75,1.424582580642149,2.849165161284298,3.02,10.6,4.24
23,76,77,5.3430862706581275,0.7989688305361209,3.63,0.695,0.102
24,78,79,4.928583172151265,0.7757770845384316,6.15,1.279,0.196
25,80,81,5.979965333333333,0.20023746463969566,5.22,0.874,0.029
26,82,83,9.16887301440705,2.9054604365848666,48.69,5.844,1.683
27,90,91,2.047804812434529,0.4512067638737428,177.86,91.071,19.137
28,92,93,2.671704586031347,0.4482323106704579,0.2,0.077,0.013
29,94,95,1.1743628303099856,2.906648800809087,13.91,84.406,29.317
30,98,99,15.597568897382448,1.6081684220781463,128.51,8.327,0.849
31,100,101,7.311242033047002,1.1166369071414826,68.52,9.59,1.431
32,102,103,7.726404884576213,0.7406267129003676,3.18,0.415,0.039
33,104,105,19.536724266920213,1.4871989996765158,22.63,1.165,0.088
34,106,107,16.08020412656747,1.4328273644611578,11.41,0.715,0.063
35,108,109,1.035770516705106,2.5797647824488985,30.71,213.578,73.847
36,110,111,9.284308063601893,5.464759820139139,100.46,14.569,6.369
37,112,113,12.480953931422317,1.500708496802528,62.66,5.093,0.604
38,114,115,2.2220167408205387,3.929121309627706,40.52,75.255,32.246
39,116,117,11.21188812821904,3.7587917565088116,9.82,0.974,0.294
40,118,119,9.81995950374945,3.5242329662120886,19.0,2.184,0.694
41,120,121,7.440038327610753,3.074038373624774,21.47,3.378,1.192
42,122,123,7.839227707015718,4.226334795917668,58.42,9.618,4.018
43,124,125,11.033454189893387,2.7559613132720635,31.48,3.031,0.713
44,126,127,11.823928984749879,1.5361832186486326,54.49,4.686,0.599
