,from_node,to_node,general_mean,general_std,distance,edge_tt,edge_std
0,0,1,12.52547256490677,1.788870330483849,43.86,3.573,0.5
1,12,13,4.697019289655911,0.4115641700873858,126.31,27.098,2.356
2,14,15,12.838470998699245,2.6366202323805994,50.99,4.139,0.816
3,16,17,11.373172107573408,3.0021558380804665,101.05,9.504,2.345
4,40,41,5.245345541306639,0.404826874463425,41.93,8.041,0.617
5,42,43,7.940350636128534,0.9420229137268097,42.99,5.49,0.642
6,44,45,7.0099013170159274,1.4232754254302948,18.6,2.763,0.539
7,78,79,5.561423078586638,0.0,6.15,1.106,0.0
8,82,83,9.542565151407045,3.1143355458331783,48.69,5.646,1.665
9,90,91,1.8513636515855623,0.37502298573345877,177.86,100.012,19.46
10,94,95,4.065591238322241,4.694917715804915,13.91,7.984,3.951
11,98,99,15.895255687091769,1.1793827985392302,128.51,8.129,0.6
12,104,105,19.40880782779084,1.0054477717502663,22.63,1.169,0.06
13,106,107,16.298049708597805,0.957469615331746,11.41,0.702,0.041
14,108,109,1.8773362462549241,4.129874765912279,30.71,95.522,35.986
15,110,111,8.940094341996843,5.699502057426519,100.46,15.804,7.164
16,112,113,12.813246827696222,1.4640304250053906,62.66,4.954,0.559
17,114,115,4.737544273307355,5.6687450448832255,40.52,20.799,10.234
18,116,117,13.11086924338658,0.9930625596029947,9.82,0.753,0.057
19,118,119,11.232360721807048,1.1109198413471004,19.0,1.708,0.167
20,120,121,8.829283695828465,3.097958222775586,21.47,2.731,0.853
21,122,123,12.775733413202534,0.8855707621109107,58.42,4.595,0.317
22,124,125,12.950710127541447,0.824866086739356,31.48,2.441,0.155
23,126,127,12.820166949199223,0.999117713869844,54.49,4.276,0.331
24,134,135,3.9667131018690265,0.3253119901586414,112.05,28.438,2.317
25,146,147,12.446765695608333,2.929236052164828,115.78,9.817,2.189
26,148,149,13.150030006713079,0.0,13.2,1.004,0.0
27,150,151,8.663320344953172,2.3616043555098942,28.86,3.579,0.908
28,154,155,4.932197218887813,0.3160293715418554,17.94,3.652,0.233
29,160,161,17.700428926400217,3.951983442692429,80.97,4.803,1.021
30,162,163,17.924798301812668,4.3453367166067745,250.33,14.786,3.386
31,180,181,2.2012855241134344,0.3098450450375214,19.08,8.839,1.22
32,182,183,2.449578532873333,0.4634467418705444,19.19,8.114,1.482
33,190,191,7.194414585666552,0.0,2.67,0.371,0.0
34,194,195,7.306440304844097,0.4705213381676072,38.67,5.315,0.341
35,200,201,21.64895291463212,2.2905769758287753,159.67,7.458,0.78
36,202,203,7.65166386984168,1.1307339805899042,77.67,10.372,1.5
37,204,205,8.469104158322981,0.5031943209919215,45.69,5.414,0.321
38,206,207,5.5162421860419455,5.7121456906619255,56.26,21.135,10.561
39,208,209,4.836837445313234,0.31695291278764964,146.58,30.435,1.986
40,260,261,1.0110167011160922,2.911008061746032,28.02,257.478,79.799
41,264,265,0.5915620914951852,1.8701326781613814,6.31,117.271,33.721
42,266,267,2.5235672740360755,0.17228157122599272,4.23,1.684,0.114
43,296,297,12.105350570016988,2.2054561799558843,123.9,10.575,1.865
44,298,299,8.435791,0.0,11.25,1.334,0.0
45,302,303,8.112340979050954,0.22759222268886853,19.16,2.364,0.066
46,304,305,7.804899978530857,0.13093697559586684,20.18,2.586,0.043
47,306,307,7.682684824599683,0.16062317650713578,36.83,4.796,0.1
48,308,309,7.878335321040623,0.0,4.27,0.542,0.0
