,from_node,to_node,general_mean,general_std,distance,edge_tt,edge_std
0,0,1,10.37621026170178,2.1344310137886455,43.86,4.406,0.87
1,2,3,6.934114765482061,0.9058709857222633,25.49,3.739,0.48
2,4,5,0.7577465977087298,1.6913464328411567,1.56,12.316,4.595
3,8,9,3.9504496052113103,0.9345114427993072,20.95,5.6,1.255
4,12,13,4.72449694534354,0.4071983502535519,126.31,26.934,2.304
5,14,15,2.472041911749178,4.516571454769278,50.99,89.482,37.686
6,16,17,3.25605493472655,5.107961281380454,101.05,107.41,48.686
7,18,19,5.162343185355355,0.6405735273934393,41.6,8.182,1.0
8,20,21,5.004741048348824,0.7412975702433071,3.7,0.756,0.11
9,24,25,3.9646158135518146,1.0590456295146065,3.21,0.867,0.216
10,26,27,5.0137697224831035,0.6004372816053115,22.81,4.615,0.545
11,28,29,4.978333148376665,0.0,6.06,1.217,0.0
12,32,33,6.112293333333333,0.25118916614641906,0.2,0.033,0.001
13,34,35,4.079903733380321,1.1392145414019605,8.85,2.338,0.606
14,38,39,5.695763462309487,1.7324041453656953,9.08,1.742,0.485
15,40,41,4.825848127843662,0.3871414934803016,41.93,8.745,0.697
16,42,43,7.426802623585135,1.1916741135815339,42.99,5.938,0.929
17,44,45,6.1620889582734835,1.8129355624504555,18.6,3.28,0.888
18,50,51,4.865668520486172,0.9546153386242588,23.07,4.924,0.93
19,54,55,4.743098932265648,0.5507521723663509,94.21,20.13,2.306
20,60,61,3.344898124439008,0.0,2.47,0.738,0.0
21,66,67,5.3675384187194055,0.4390909586700448,94.31,17.688,1.437
22,68,69,4.817073099459387,0.0,2.34,0.486,0.0
23,70,71,4.732600305540553,0.0,4.07,0.86,0.0
24,72,73,6.724264,0.0,1.96,0.291,0.0
25,74,75,2.6575864585306306,1.8017304131924672,3.02,1.659,0.77
26,78,79,4.71188864975423,0.4235319141398277,6.15,1.316,0.117
27,80,81,2.874012333544697,0.8157858629047507,5.22,1.963,0.516
28,92,93,2.4420744692124408,0.50101493163113,0.2,0.085,0.017
29,94,95,0.7049893028365442,2.200234679397811,13.91,211.915,61.579
30,98,99,15.62252349793462,1.6860831240659648,128.51,8.322,0.888
31,102,103,7.79538059523427,0.22600088654890615,3.18,0.408,0.012
32,104,105,19.440250638637128,1.7283823166115153,22.63,1.173,0.103
33,106,107,15.853943789834991,1.4156240548148646,11.41,0.725,0.064
34,108,109,0.5876780440045261,1.8843351753496342,30.71,589.508,167.556
35,110,111,9.180645258425725,5.524778456623778,100.46,14.905,6.585
36,112,113,12.554688845699639,1.590527367325762,62.66,5.071,0.632
37,114,115,1.8689248716066562,3.7025901491820563,40.52,106.776,42.953
38,116,117,9.265316662779895,5.242187022359998,9.82,1.399,0.6
39,118,119,10.410941552574037,2.4539198042989545,19.0,1.926,0.43
40,120,121,7.732512107462467,2.6754638345756225,21.47,3.109,0.961
41,122,123,8.834005335115839,4.057614708330586,58.42,8.008,3.038
42,124,125,11.545857564278405,2.3320009233368775,31.48,2.838,0.551
43,126,127,11.980923275925386,1.6086098755598082,54.49,4.63,0.611
44,128,129,5.47295165769438,0.45010996869977016,66.07,12.154,0.993
45,130,131,5.504937100532143,0.4434562295026139,183.52,33.554,2.686
46,134,135,4.957104501783899,0.7660182680608201,112.05,23.144,3.493
47,136,137,1.7593149297662523,2.596784688153168,28.17,50.896,23.634
48,138,139,6.807759184176482,1.9125728501541233,68.83,10.909,2.84
49,142,143,3.063573962549837,2.223086352761475,36.62,18.248,8.674
50,144,145,11.965224223075033,0.4769288101888313,144.65,12.108,0.482
51,146,147,12.055146850937156,1.9063988450396325,115.78,9.844,1.519
52,148,149,0.3948632868019918,1.8600562729999879,13.2,775.228,157.473
53,150,151,7.893735515065591,2.0569042715973422,28.86,3.904,0.953
54,154,155,4.975579437833785,0.5550528033292484,17.94,3.65,0.402
55,160,161,18.27458993586871,3.891257285943119,80.97,4.632,0.943
56,162,163,17.592967015724376,4.580964389868082,250.33,15.194,3.705
57,166,167,4.2906454600517225,0.0,3.79,0.883,0.0
58,174,175,12.267660018273451,3.1687982670224666,85.57,7.441,1.802
59,176,177,6.6759793966612335,1.2051205203485964,71.63,11.079,1.937
60,178,179,2.0776461543336553,0.42134953924161606,5.18,2.596,0.506
61,180,181,2.16483720528204,0.5048078356578536,19.08,9.293,2.055
62,182,183,2.137015846039887,0.4537964222346524,19.19,9.385,1.907
63,190,191,5.257334843447534,1.4274392770347653,2.67,0.545,0.138
64,192,193,4.920447742553388,2.0598232745537257,7.88,1.882,0.67
65,194,195,6.338466072548488,1.63825974889715,38.67,6.508,1.577
66,196,197,6.543642386497738,1.2444731546743293,9.98,1.58,0.29
67,198,199,5.1692013066236155,0.48125318835198666,60.83,11.87,1.096
68,200,201,20.476228688225646,2.05274374044438,159.67,7.876,0.782
