,from_node,to_node,veh_spec_mean,veh_spec_std,distance,edge_tt,edge_std
0,0,1,10.630135027723856,1.2513122415521005,43.86,4.183,0.486
1,4,5,3.7693986714083842,1.7888987715251756,1.56,0.507,0.196
2,6,7,2.312408777353327,1.6644351823313466,3.01,1.976,0.937
3,8,9,4.072093999275039,0.7302741418417817,20.95,5.31,0.923
4,10,11,6.694165424012647,0.0,60.57,9.048,0.0
5,12,13,5.069583348569577,0.11512893716582029,126.31,24.928,0.566
6,14,15,11.680968901920425,2.984643228846006,50.99,4.65,1.115
7,16,17,11.90526970415897,1.0258456672606722,101.05,8.551,0.731
8,18,19,4.964539297871112,0.0,41.6,8.379,0.0
9,20,21,4.210642499543645,0.7266391953945659,3.7,0.905,0.152
10,24,25,4.826143429812433,0.4275410261618069,3.21,0.67,0.059
11,26,27,4.509329285395307,0.2695917911044123,22.81,5.076,0.302
12,30,31,5.204438,0.33683215451418286,1.01,0.195,0.013
13,32,33,5.356781999999999,0.5555228862900247,0.2,0.038,0.004
14,34,35,3.9334120725818114,0.3169676217955635,8.85,2.265,0.181
15,36,37,4.207600703345865,1.0212200999519865,41.75,10.507,2.408
16,38,39,3.616445176625159,0.0,9.08,2.511,0.0
17,42,43,7.64892495787112,0.7832873447142684,42.99,5.679,0.576
18,44,45,6.412655521945428,0.9326581955424612,18.6,2.962,0.422
19,50,51,4.668477752743779,0.0,23.07,4.942,0.0
20,52,53,11.117617704812794,0.3152496870975818,32.59,2.934,0.083
21,60,61,4.094977813878766,1.2993789163630274,2.47,0.664,0.191
22,66,67,5.4873883148953695,0.0,94.31,17.187,0.0
23,68,69,4.25609503017906,0.0,2.34,0.55,0.0
24,70,71,5.265433191370135,0.9243205905119297,4.07,0.797,0.136
25,72,73,5.0295379976579655,0.8911407043249095,1.96,0.402,0.069
26,74,75,5.367894007545433,0.0,3.02,0.563,0.0
27,78,79,5.0998409544789,0.0,6.15,1.206,0.0
28,80,81,4.8417928898857205,0.5991076708313255,5.22,1.095,0.133
29,82,83,13.811621029796704,1.435951516297524,48.69,3.563,0.367
30,90,91,1.9408431129076844,0.11038209214478614,177.86,91.937,5.212
31,92,93,2.7071242483962115,0.27006267013186547,0.2,0.075,0.007
32,94,95,4.465927660381366,4.3582873298268785,13.91,6.081,3.04
33,98,99,15.53164643900939,1.4859781291698306,128.51,8.35,0.792
34,100,101,7.1132594417067025,0.7662876370462589,68.52,9.745,1.038
35,102,103,7.704763286161198,0.8498068326745403,3.18,0.418,0.046
36,104,105,19.66348108267435,1.582655706647896,22.63,1.158,0.093
37,106,107,16.058474030365353,1.3829527621348559,11.41,0.716,0.061
38,108,109,1.9573303389754582,3.14226426899247,30.71,56.126,25.188
39,110,111,10.447034377526771,3.2001560962940667,100.46,10.518,2.946
40,112,113,12.683574342258582,1.284448277982535,62.66,4.991,0.5
41,114,115,3.250329741326522,3.2997787282209528,40.52,25.315,12.656
42,116,117,11.6167796606324,2.8741908150321103,9.82,0.897,0.209
43,118,119,9.937660130895367,2.9014401666550818,19.0,2.075,0.558
44,120,121,7.602218775076026,1.90011486358589,21.47,3.001,0.706
45,122,123,9.98084065388713,3.239335666971514,58.42,6.47,1.9
46,124,125,11.933972248577877,1.8724335668121388,31.48,2.703,0.414
47,126,127,12.08194748020735,1.4233869093773386,54.49,4.573,0.531
48,128,129,4.67663864681699,0.6094382987489303,66.07,14.368,1.841
49,130,131,4.9668555464995015,0.7550980612237314,183.52,37.803,5.617
50,132,133,5.878032,0.5910562439159237,0.54,0.093,0.009
51,134,135,4.497950215462127,0.6844896036851191,112.05,25.488,3.791
52,136,137,5.426817025969744,0.0,28.17,5.191,0.0
53,138,139,7.898171653059311,0.37003378293664446,68.83,8.734,0.408
54,142,143,4.638067939555269,1.1604441367741831,36.62,8.39,1.975
55,144,145,11.83487025259555,0.0,144.65,12.222,0.0
56,146,147,12.934965035694573,1.565737927833504,115.78,9.082,1.083
57,148,149,13.362306376893907,1.3484569917081568,13.2,0.998,0.1
58,150,151,8.01751758265983,0.7695872092148759,28.86,3.633,0.346
59,154,155,5.082985785498038,0.6184302842012956,17.94,3.582,0.429
60,156,157,4.122891906539919,0.0,25.74,6.243,0.0
61,160,161,18.607122306824735,2.9707631391390255,80.97,4.462,0.695
62,162,163,17.776164723229467,1.198938163027608,250.33,14.146,0.95
63,166,167,5.627276,0.8059603091964267,3.79,0.687,0.096
64,172,173,12.818934967861088,1.177321234629246,90.82,7.145,0.651
65,174,175,11.241813774356165,0.7768605682406404,85.57,7.648,0.526
66,176,177,7.57488955232418,0.830559137475487,71.63,9.57,1.037
67,178,179,2.559227756000087,0.4988818852398885,5.18,2.101,0.395
68,180,181,2.170463635340755,0.34735640345653335,19.08,9.016,1.407
69,182,183,2.245415291172472,0.3107661561324486,19.19,8.71,1.183
70,186,187,5.453199570848171,0.9500111944094621,71.74,13.555,2.292
71,190,191,7.524265183550193,0.5703585918945956,2.67,0.357,0.027
72,192,193,7.713117546414193,0.8277709164320858,7.88,1.033,0.11
73,194,195,7.238720907413421,0.7779401033868838,38.67,5.404,0.574
74,196,197,7.2536672752646725,0.9088966990167712,9.98,1.397,0.172
75,200,201,20.398263235705077,2.1082406952888695,159.67,7.911,0.809
76,202,203,7.456595403501993,0.8298603630859982,77.67,10.545,1.159
77,204,205,6.511188767402029,1.1369165972084596,45.69,7.231,1.225
78,206,207,5.097150436862992,3.430842576414545,56.26,16.038,7.429
79,208,209,4.857220815402123,0.5364132223593177,146.58,30.546,3.333
80,210,211,2.0229829294884594,0.39138490730522735,87.48,44.862,8.366
81,212,213,4.819668312262724,0.32219609307146224,23.59,4.916,0.327
82,214,215,3.805138152266229,0.0,96.05,25.242,0.0
