,from_node,to_node,veh_spec_mean,veh_spec_std,distance,edge_tt,edge_std
0,0,1,11.158464453795181,2.2668714907824357,43.86,4.093,0.799
1,4,5,3.826197830132819,0.5134695915708275,1.56,0.415,0.055
2,14,15,13.034471037981852,1.2666319214253217,50.99,3.949,0.38
3,16,17,11.861298854261463,1.0283307065412224,101.05,8.583,0.739
4,20,21,4.576967321968618,0.609486895298981,3.7,0.823,0.108
5,24,25,4.424678956810102,0.04385130456921142,3.21,0.726,0.007
6,28,29,5.9677333333333324,0.09631539925335576,6.06,1.016,0.016
7,38,39,5.395331832525777,0.0,9.08,1.683,0.0
8,42,43,7.379524960625933,0.8637770927936927,42.99,5.905,0.682
9,44,45,6.3548371588894526,0.8359649217628836,18.6,2.978,0.385
10,52,53,11.37988395443012,0.7961733444577602,32.59,2.878,0.2
11,54,55,4.751777357672385,0.3289135685005758,94.21,19.921,1.372
12,56,57,4.132551862505917,0.0,11.5,2.783,0.0
13,58,59,4.259675559462217,2.0381768815927273,2.46,0.71,0.276
14,60,61,4.54300869461121,1.8690438574353754,2.47,0.636,0.224
15,64,65,5.832461063093245,0.0,3.26,0.559,0.0
16,66,67,4.562782715811869,0.0,94.31,20.669,0.0
17,78,79,4.165484058833142,0.271940425378865,6.15,1.483,0.096
18,80,81,4.121292698562673,0.7631878462992094,5.22,1.31,0.235
19,82,83,12.997713421895458,1.5280831488947593,48.69,3.798,0.44
20,92,93,1.7391095132967782,0.0,0.2,0.115,0.0
21,94,95,7.43192355351085,5.252285195125073,13.91,2.806,1.323
22,98,99,15.903301390850876,1.5827529019978432,128.51,8.161,0.804
23,100,101,7.294170963980875,0.6770952960136462,68.52,9.475,0.872
24,104,105,19.382683012550036,1.6089002400337544,22.63,1.176,0.097
25,106,107,16.16567480399551,1.5557345421186768,11.41,0.712,0.068
26,108,109,3.72545390590652,4.14363693573235,30.71,18.441,9.169
27,110,111,11.211120096935272,3.3189356798343157,100.46,9.746,2.653
28,112,113,13.19446273819304,1.583667665885781,62.66,4.817,0.57
29,114,115,7.124876337161576,4.546562111603905,40.52,8.003,3.629
30,116,117,12.11844475905858,1.626072820935219,9.82,0.825,0.109
31,118,119,11.09719471637731,0.8916184748105327,19.0,1.723,0.138
32,120,121,8.56025279653579,1.092617671536657,21.47,2.549,0.32
33,122,123,12.117062205455591,1.8746681049533125,58.42,4.937,0.746
34,124,125,12.274987338064369,1.6199179841536906,31.48,2.609,0.338
35,126,127,12.219528859356528,1.5850322700141146,54.49,4.534,0.578
36,128,129,4.603313622021242,0.0,66.07,14.353,0.0
37,130,131,4.755251880740952,0.0,183.52,38.593,0.0
38,134,135,5.511819302102198,0.0,112.05,20.329,0.0
39,136,137,4.718053603553194,0.0,28.17,5.971,0.0
40,138,139,6.970908040082614,0.8455590405728832,68.83,10.019,1.198
41,144,145,11.815581304478956,0.0,144.65,12.242,0.0
42,146,147,11.939150258171368,0.0,115.78,9.698,0.0
43,148,149,14.608069714885898,0.0,13.2,0.904,0.0
44,150,151,9.36269809467219,0.0,28.86,3.082,0.0
45,154,155,4.681412898406137,0.6756151748313171,17.94,3.912,0.553
46,156,157,4.171564286021355,0.0,25.74,6.17,0.0
47,160,161,18.776289034884154,3.4846865643305938,80.97,4.461,0.8
48,162,163,17.671145961606904,1.4294214713343811,250.33,14.259,1.146
49,168,169,4.360055424040275,0.0,52.02,11.931,0.0
50,170,171,4.283286337675349,0.0,6.04,1.41,0.0
51,176,177,7.130896870309561,0.8833417464078037,71.63,10.199,1.244
52,178,179,2.7635979999999996,0.6274695870621936,5.18,1.971,0.426
53,182,183,2.203181677386695,0.4836487643414946,19.19,9.13,1.912
54,184,185,4.7056241262706555,0.7666807359946106,101.6,22.164,3.518
55,186,187,4.550794198860402,0.0,71.74,15.764,0.0
56,190,191,7.637240204071984,0.0,2.67,0.35,0.0
57,192,193,6.884020997925494,0.09263213010442296,7.88,1.145,0.015
58,194,195,6.821620193699434,0.5560600130603963,38.67,5.706,0.462
59,196,197,6.732828591681387,0.9306952332613088,9.98,1.511,0.205
60,200,201,20.9551153203164,2.2118803323268885,159.67,7.705,0.804
61,202,203,7.917524906465046,0.7986286244889524,77.67,9.91,0.99
62,206,207,7.7621216009297935,3.971357444243021,56.26,9.145,3.708
63,208,209,4.67295745575033,0.5557179265957194,146.58,31.811,3.73
64,216,217,4.322258899037518,1.244476722426998,29.17,7.308,1.943
65,224,225,6.970658287453256,0.600056520734091,36.69,5.302,0.453
66,228,229,4.900864290973535,0.6654972188994581,21.62,4.493,0.599
67,230,231,3.1192976932575376,1.260443260912785,6.4,2.387,0.829
68,232,233,5.400680029671795,0.387473454729817,30.91,5.753,0.411
69,238,239,3.66168,0.0,0.55,0.15,0.0
70,240,241,0.4162846629445698,0.0,0.14,0.336,0.0
71,246,247,4.941744338058147,0.4423843717798647,34.85,7.109,0.631
72,252,253,6.888251091966933,0.0,68.87,9.998,0.0
73,254,255,3.99319577266347,0.0,11.68,2.925,0.0
74,256,257,4.96119441794242,0.23085468697411887,21.4,4.323,0.201
75,258,259,4.466945749196043,0.0,34.09,7.632,0.0
76,260,261,1.2402483410332,0.0551782393099074,28.02,22.637,1.005
77,264,265,2.8885877337432655,4.623821909695073,6.31,7.782,3.497
78,266,267,1.5272052468479178,1.3388979771699,4.23,4.899,2.428
79,280,281,2.292260605852461,0.01786635790014236,19.73,8.608,0.067
80,284,285,7.272671288733575,0.0,230.28,31.664,0.0
81,288,289,6.7707690654403985,1.469630054142031,21.26,3.288,0.682
82,290,291,7.0098699334331585,0.9684396269099725,108.36,15.753,2.136
83,292,293,6.908228058393913,1.0920798272673522,26.21,3.889,0.6
84,294,295,6.918895338324536,0.9116484410171478,68.01,10.0,1.295
85,296,297,11.610450358738843,0.0,123.9,10.671,0.0
86,298,299,8.785557102501171,0.0,11.25,1.281,0.0
87,300,301,8.043913526895349,0.0,102.96,12.8,0.0
88,302,303,7.159850583190009,0.0,19.16,2.676,0.0
89,304,305,7.399232385574751,0.0,20.18,2.727,0.0
90,306,307,6.794211909657085,0.9702130656503498,36.83,5.531,0.774
91,310,311,5.444402487806282,2.9999413297013997,9.19,2.2,0.93
92,312,313,8.523771692373877,0.0,46.08,5.406,0.0
93,332,333,12.291490956269373,2.0587260618317074,133.91,11.2,1.825
94,334,335,12.583053562051024,1.993277425679346,4.02,0.327,0.051
95,336,337,12.92597604698572,1.2582866043845067,2.04,0.159,0.015
96,344,345,1.8415154047020883,0.0,82.16,44.615,0.0
97,346,347,6.419941918530581,0.9765429734151245,35.57,5.669,0.843
98,348,349,0.8766784374386549,0.0,8.82,10.061,0.0
99,354,355,6.919908372279763,0.0,9.63,1.392,0.0
100,360,361,13.132945609024993,0.9479954204575758,41.81,3.2,0.23
101,362,363,13.072338439068403,1.0669499747739775,21.87,1.684,0.137
102,364,365,4.439249532432523,0.3233283367993396,13.51,3.059,0.222
103,370,371,3.5726538655171898,0.0,57.72,16.156,0.0
104,372,373,3.878323325837686,0.0,2.56,0.66,0.0
105,374,375,3.7619386887997464,0.0,88.29,23.469,0.0
106,390,391,4.1138271585500235,0.0,12.42,3.019,0.0
107,392,393,5.60474802090522,0.0,12.57,2.243,0.0
108,398,399,4.52122772665182,0.0,12.15,2.687,0.0
109,402,403,13.294153960068744,0.8430815105232475,170.52,12.878,0.813
110,404,405,13.220530060961128,0.896921683940793,281.09,21.359,1.442
111,406,407,13.225405893036438,0.8505560971734036,416.58,31.629,2.026
112,408,409,12.158594165748983,0.43454150941589254,182.01,14.989,0.535
113,432,433,13.197107189243669,0.9268549007831101,124.22,9.459,0.661
114,434,435,14.342657379615233,0.0,8.9,0.621,0.0
115,436,437,13.300987917869929,1.2747878467812344,10.15,0.77,0.073
116,440,441,13.544045296810214,0.46839182583250055,10.56,0.781,0.027
117,442,443,13.200197524470855,1.5823453656908837,9.02,0.693,0.082
118,444,445,12.408780142293423,0.0,9.3,0.749,0.0
119,446,447,13.834348677490018,0.0,7.63,0.552,0.0
120,448,449,13.69820882200554,0.834949643902922,6.8,0.498,0.03
121,450,451,13.05788239739893,0.443266325885891,5.94,0.455,0.015
122,452,453,12.949816727124267,1.2704016160413618,8.89,0.693,0.067
123,454,455,12.317441026378535,0.0,8.38,0.68,0.0
124,456,457,13.76566987672832,0.0,7.45,0.541,0.0
125,458,459,12.964781664857288,0.9461459613723012,8.78,0.681,0.049
126,460,461,12.594066739106664,0.0,5.68,0.451,0.0
127,462,463,4.77955159975795,0.3313002873919666,106.27,22.341,1.541
