,from_node,to_node,veh_spec_mean,veh_spec_std,distance,edge_tt,edge_std
0,0,1,11.001957012659576,1.3363198401119565,43.86,4.045,0.484
1,4,5,4.190748817102664,0.8626683747957842,1.56,0.388,0.077
2,6,7,4.241372927248695,0.7558962473601031,3.01,0.732,0.126
3,10,11,7.131744741291333,0.38863349345248493,60.57,8.518,0.463
4,14,15,11.8253038498258,2.815781429470323,50.99,4.556,1.027
5,16,17,12.019896606514171,1.1865255685116938,101.05,8.489,0.83
6,18,19,4.727792052452786,1.4009801719507848,41.6,9.572,2.607
7,20,21,3.877947662669706,1.6061361388644946,3.7,1.118,0.395
8,22,23,1.157415,2.0047015854423322,0.28,0.968,0.419
9,24,25,3.5452186450891734,2.1629050898915816,3.21,1.242,0.552
10,26,27,4.204802222071759,0.0,22.81,5.425,0.0
11,30,31,4.889418558249016,0.389284120976862,1.01,0.208,0.016
12,32,33,6.123227999999999,0.0,0.2,0.033,0.0
13,36,37,4.671812715601562,0.4149732707623412,41.75,9.007,0.794
14,38,39,5.2817015303893875,0.0,9.08,1.719,0.0
15,40,41,0.4877151590931676,0.4691951187721474,41.93,165.539,82.708
16,42,43,7.565319633901256,0.9033458110437718,42.99,5.764,0.679
17,44,45,6.374321417356912,1.0875501983190867,18.6,3.003,0.498
18,46,47,4.371544893001381,0.824088772946602,160.59,38.041,6.925
19,50,51,4.703898892008186,0.12274389696803086,23.07,4.908,0.128
20,52,53,0.07241168369066468,0.04572495173200599,32.59,629.524,284.198
21,54,55,5.603340853784295,0.0,94.21,16.813,0.0
22,56,57,5.34694841192929,0.0,11.5,2.151,0.0
23,58,59,5.172835625029463,0.8794280213606174,2.46,0.489,0.081
24,60,61,2.965785638391711,0.0,2.47,0.833,0.0
25,62,63,4.492241226213628,0.0,3.1,0.69,0.0
26,64,65,5.467825289038732,0.41193502129206494,3.26,0.6,0.045
27,68,69,5.681951994472804,0.8971096274160558,2.34,0.422,0.065
28,70,71,5.377631999999999,0.0,4.07,0.757,0.0
29,72,73,4.4341,0.0,1.96,0.442,0.0
30,74,75,3.530176514236574,1.2582506923909447,3.02,0.964,0.305
31,76,77,5.00443408343476,0.7592029415695518,3.63,0.742,0.11
32,78,79,3.818356306543693,0.2726994246837018,6.15,1.619,0.115
33,80,81,4.798552826431599,0.5838530466860972,5.22,1.104,0.132
34,82,83,0.049494059764686016,0.018478149337911882,48.69,1120.873,367.276
35,88,89,2.7005732134082874,3.819187264583491,0.2,0.222,0.105
36,90,91,1.9580738048744708,0.10083149691627571,177.86,91.075,4.678
37,92,93,2.7751328410625944,0.5767309320447174,0.2,0.075,0.015
38,94,95,4.907982953986643,4.5196340794983785,13.91,5.238,2.61
39,98,99,15.315792227027325,1.597414757961443,128.51,8.482,0.875
40,100,101,6.953401233817709,0.7182479898438738,68.52,9.959,1.018
41,102,103,7.417288259415116,0.7853619058430115,3.18,0.434,0.045
42,104,105,19.139039961322524,1.5651142437600312,22.63,1.19,0.097
43,106,107,15.977003763279514,1.4127863644858036,11.41,0.72,0.063
44,108,109,1.5638100699129756,2.316532902723178,30.71,62.731,29.09
45,110,111,10.262878807968844,3.260078262267472,100.46,10.776,3.109
46,112,113,12.593720327254255,1.2607708629524312,62.66,5.025,0.498
47,114,115,3.232340519834456,3.6935747845775797,40.52,28.904,14.325
48,116,117,10.526204189944199,3.8676865455069898,9.82,1.059,0.343
49,118,119,9.785566574629398,3.215638463373092,19.0,2.151,0.638
50,120,121,7.287097786063951,2.2311375753131872,21.47,3.223,0.902
51,122,123,8.365893894048899,4.241583279090484,58.42,8.778,3.541
52,124,125,10.557643724311058,3.5224209387937098,31.48,3.314,0.995
53,126,127,11.353376224010029,2.693157501590661,54.49,5.07,1.138
54,128,129,4.3992901109330385,0.7383584916760307,66.07,15.441,2.521
55,134,135,3.853446829464436,0.0,112.05,29.078,0.0
56,136,137,4.59988065364558,1.895589792741266,28.17,7.164,2.524
57,138,139,6.764010755574668,0.6564156575716786,68.83,10.272,0.988
58,142,143,4.479582230987544,0.6964563584183201,36.62,8.372,1.271
59,144,145,13.858647876008902,1.3610007137610478,144.65,10.538,1.025
60,146,147,14.358786568164462,1.4354763823703878,115.78,8.144,0.806
61,148,149,6.228007367785589,5.7502441525692065,13.2,3.926,1.957
62,150,151,8.372175731504724,0.9457305033320036,28.86,3.491,0.389
63,154,155,4.845924697241363,0.8211912518813086,17.94,3.808,0.627
64,160,161,18.695781683514326,3.1235963602644072,80.97,4.452,0.724
65,162,163,17.685297467543165,1.247768832839971,250.33,14.225,0.999
66,176,177,7.641164467311244,0.9741437101554548,71.63,9.527,1.195
67,178,179,2.177900903343505,0.42212205497827715,5.18,2.468,0.461
68,180,181,2.177177755588886,0.28119769391645605,19.08,8.91,1.132
69,182,183,1.9345664536681078,0.7940053052497047,19.19,11.591,4.071
70,184,185,4.875476401410317,0.0,101.6,20.839,0.0
71,186,187,4.949494758789841,0.41208829665330043,71.74,14.595,1.207
72,188,189,5.131001087938742,0.7001159943773471,165.88,32.931,4.411
73,190,191,7.474514905240182,0.8132110897975611,2.67,0.361,0.039
74,192,193,5.749235905955522,2.3516505846647786,7.88,1.6,0.561
75,194,195,7.53229793396232,0.8780233087989088,38.67,5.204,0.598
76,196,197,7.313768261723433,1.0340343907211371,9.98,1.392,0.193
77,200,201,21.04557048524043,2.1377601149772296,159.67,7.665,0.771
78,202,203,7.37980589109687,1.0652435875266186,77.67,10.744,1.519
79,204,205,6.355608423325169,0.7478623252854751,45.69,7.288,0.846
80,206,207,3.886965064999291,3.592371135919202,56.26,26.837,13.377
81,208,209,5.045958155566049,0.5704308014118431,146.58,29.42,3.284
82,210,211,2.007838662026522,0.23246963217855737,87.48,44.153,5.044
83,214,215,4.565972803257836,0.0,96.05,21.036,0.0
84,218,219,4.169,0.0,9.27,2.224,0.0
