,from_node,to_node,general_mean,general_std,distance,edge_tt,edge_std
0,4,5,4.4598629432625,0.0,1.56,0.35,0.0
1,14,15,12.865956515927286,1.1954230980006404,50.99,3.997,0.368
2,16,17,11.737442790653175,2.008745992249015,101.05,8.861,1.473
3,20,21,4.463884587470844,0.0,3.7,0.829,0.0
4,38,39,5.84011897482362,1.3786582675995716,9.08,1.641,0.367
5,42,43,7.280590033474822,0.5960556708626856,42.99,5.944,0.483
6,44,45,6.272315141650828,0.9060187542426461,18.6,3.027,0.428
7,76,77,4.791726553028002,0.0,3.63,0.758,0.0
8,82,83,9.94224641330338,2.6229989592334615,48.69,5.238,1.292
9,94,95,3.949350605303794,4.683663279377171,13.91,8.476,4.177
10,98,99,16.109487572035107,1.70245945912963,128.51,8.066,0.843
11,104,105,20.096410603939493,1.8326148509223383,22.63,1.135,0.103
12,106,107,16.892710959605854,1.573299618760617,11.41,0.681,0.063
13,108,109,2.1649186756269683,4.231535196754934,30.71,68.379,27.726
14,110,111,11.941512655768914,5.010389086990687,100.46,9.894,3.53
15,112,113,14.418105340689426,1.240444945772517,62.66,4.378,0.374
16,114,115,4.215199843763532,5.735106150295613,40.52,27.408,13.079
17,116,117,12.771600012724356,0.8501921924943057,9.82,0.772,0.051
18,118,119,11.583585132643966,1.1394627989076582,19.0,1.656,0.161
19,120,121,9.094190966119857,3.0704118465135974,21.47,2.63,0.797
20,122,123,13.151395775975292,1.4081343541692235,58.42,4.493,0.476
21,124,125,12.981449402392416,1.381574039744131,31.48,2.452,0.258
22,126,127,13.144967133068674,1.3000090851543422,54.49,4.186,0.41
23,150,151,8.676404337923946,2.3717286348102338,28.86,3.575,0.909
24,156,157,4.093837660763568,0.5462959317309378,25.74,6.399,0.839
25,160,161,20.16119857532542,1.7152141472167055,80.97,4.045,0.342
26,162,163,17.970679478086094,4.144802102683411,250.33,14.671,3.213
27,178,179,1.8521060084681855,0.36171145726766046,5.18,2.903,0.546
28,180,181,2.017370064594462,0.3592806632910354,19.08,9.758,1.684
29,182,183,2.0408049941519173,0.48752763342596067,19.19,9.94,2.246
30,200,201,21.323722994908653,1.5525598090343633,159.67,7.528,0.545
31,202,203,6.3822176494209755,0.9110646872858899,77.67,12.418,1.737
32,206,207,4.771839767379281,5.935631283865654,56.26,30.032,14.665
33,228,229,4.5081261053539885,0.9858843367152766,21.62,5.025,1.049
34,232,233,5.991422910922943,1.6622646522361644,30.91,5.556,1.431
35,264,265,0.47336888927252474,1.7176533707901889,6.31,188.84,48.369
36,266,267,2.124341203728489,0.12561037972724198,4.23,1.998,0.118
37,286,287,7.575039740389951,0.7423545597468892,72.84,9.708,0.942
38,298,299,8.019642441098286,0.8134519539118225,11.25,1.417,0.142
39,300,301,7.9978957724554425,0.641347016311476,102.96,12.956,1.032
40,302,303,8.24705829270481,0.8169471231103855,19.16,2.346,0.23
41,304,305,8.28868431161432,0.5502546578512976,20.18,2.445,0.162
42,306,307,8.394159051946147,0.5648019176466639,36.83,4.407,0.295
43,308,309,8.61004199403226,1.2412014032749628,4.27,0.506,0.071
44,310,311,8.222192690394628,0.6184260968122484,9.19,1.124,0.084
45,312,313,8.377737219989886,0.3906302515795545,46.08,5.512,0.256
46,332,333,12.913439156332393,1.2640406846417387,133.91,10.469,1.015
47,334,335,13.379055332217998,1.934346277668067,4.02,0.307,0.043
48,336,337,13.19720861348533,0.20849745373245537,2.04,0.155,0.002
49,360,361,13.94350483204751,0.29451919910173724,41.81,3.0,0.063
50,362,363,13.699872844443973,0.027170898506817812,21.87,1.596,0.003
51,366,367,4.178178920677646,0.0,5.16,1.235,0.0
52,368,369,4.131001393385713,0.39366546006695574,31.8,7.768,0.734
53,370,371,4.068936782780508,0.4314107116245226,57.72,14.345,1.504
54,374,375,4.176178218213535,0.4018869745627942,88.29,21.337,2.034
55,392,393,4.532046622260976,1.3317823758241907,12.57,3.013,0.815
56,400,401,5.485536418303449,0.37460370062455234,87.72,16.066,1.092
57,402,403,13.661340201365615,0.41211022806709374,170.52,12.493,0.377
58,404,405,13.862104760761223,0.48291024603988425,281.09,20.302,0.706
59,406,407,13.832056196237767,0.39082486067561784,416.58,30.141,0.851
60,408,409,12.2036543543946,2.802468067144533,182.01,15.701,3.425
61,430,431,14.762155044148415,0.0,1.99,0.135,0.0
62,432,433,14.165593789250746,0.39541674090006007,124.22,8.776,0.245
63,434,435,13.054605741751232,0.0,8.9,0.682,0.0
64,436,437,13.460677619510182,0.0,10.15,0.754,0.0
65,438,439,14.079649955452272,0.0,6.32,0.449,0.0
66,440,441,14.1376439267293,0.0,10.56,0.747,0.0
67,442,443,13.219543747626098,0.0,9.02,0.682,0.0
68,444,445,13.132631891243012,0.0,9.3,0.708,0.0
69,446,447,13.837631884635279,0.0,7.63,0.551,0.0
70,448,449,11.074619287357477,0.0,6.8,0.614,0.0
71,450,451,11.648418714018371,3.1959530567573604,5.94,0.548,0.14
72,452,453,5.453254494199342,0.0,8.89,1.63,0.0
73,454,455,13.461553534701318,0.0,8.38,0.623,0.0
74,456,457,14.217496625845172,0.0,7.45,0.524,0.0
75,462,463,4.376095942807605,0.6934833210249248,106.27,24.894,3.848
76,466,467,4.420721917962355,0.6392875014625431,460.6,106.37,15.067
77,468,469,3.560352737235906,0.4581169797938228,115.47,32.969,4.173
78,494,495,15.220341067862424,4.30910759405759,54.03,3.834,1.005
79,496,497,21.444412322373484,0.16440601762785126,48.35,2.255,0.017
80,498,499,21.262706242201492,0.6679465230375874,126.35,5.948,0.187
81,500,501,18.30698691700239,0.1084137597112186,20.69,1.13,0.007
82,502,503,11.254203875729612,3.206115156342301,60.86,5.847,1.541
83,506,507,4.859750630030361,0.7458036898958021,1088.11,229.176,34.361
84,508,509,3.8357849999999996,0.0,0.2,0.052,0.0
85,554,555,5.016786868619501,0.6015462743611681,22.08,4.465,0.528
86,568,569,6.876529941936932,1.358380485668532,111.17,16.797,3.194
87,570,571,4.740591807988287,0.781121800691068,95.94,20.787,3.335
88,592,593,20.735327032597457,2.3022690857316497,157.69,7.699,0.844
89,594,595,14.250108692787341,1.5649739755524565,14.03,0.996,0.108
90,596,597,14.139871380913862,1.46517996036315,43.68,3.122,0.32
91,628,629,12.298780251608628,1.9489503726527162,85.11,7.094,1.097
92,630,631,8.619202694239608,2.9388839095403267,10.81,1.4,0.428
93,632,633,12.628912820081476,0.6867558623201716,3.75,0.298,0.016
94,634,635,6.087322714520244,0.3886381343989096,196.59,32.427,2.062
95,636,637,6.169451853265384,0.4005919244202097,327.35,53.284,3.445
96,638,639,4.93774025195435,0.6455855531239193,689.29,141.983,18.252
97,644,645,4.494142935505092,0.5650453223682214,114.83,25.955,3.213
98,648,649,5.317278788446775,0.5909802745708226,180.04,34.278,3.763
99,654,655,5.940538699044504,0.44321953424803445,94.66,16.023,1.189
100,656,657,5.756564588747112,0.4933197976770748,102.28,17.898,1.523
101,658,659,5.365107443295571,0.6724530362707147,105.41,19.956,2.463
102,660,661,5.011530539676453,0.9375029125533212,17.58,3.631,0.656
103,664,665,4.76202311347429,0.5370150404115613,50.36,10.71,1.193
104,666,667,16.174608066152388,1.7250060193406238,110.74,6.924,0.73
105,686,687,4.771586377494129,0.45673193760975783,207.14,43.809,4.155
106,726,727,4.785569658095226,0.5018004600076419,252.87,53.421,5.541
107,728,729,4.963767556327484,0.5698001129590357,85.98,17.55,1.988
108,738,739,13.803923740955478,3.1202623696958174,99.76,7.596,1.634
109,740,741,11.847802342071894,1.7251244346544505,25.29,2.18,0.311
110,742,743,2.036034645990308,4.625816556670691,39.07,118.242,43.597
111,748,749,12.252856313490112,3.3503034562556873,186.97,16.4,4.172
112,750,751,13.028273252984167,1.0631216863647213,62.58,4.835,0.392
113,774,775,2.8741310309996453,0.0,3.53,1.228,0.0
114,780,781,4.579216,0.0,3.67,0.801,0.0
115,788,789,3.9690000000000007,0.0,9.07,2.285,0.0
116,812,813,4.366163965014468,0.6446684748058545,28.88,6.759,0.977
117,860,861,4.71558257336494,0.31641728909367695,34.94,7.443,0.497
118,868,869,7.239760998057041,0.9484303339234158,8.57,1.204,0.155
119,870,871,7.309193892999048,0.8206562055495501,67.04,9.288,1.03
120,872,873,7.230555479349502,0.80077733986084,22.1,3.094,0.339
121,874,875,7.306241179403408,0.9067142323137674,9.37,1.302,0.159
122,876,877,7.240906649225236,0.818225761517062,69.18,9.676,1.08
123,880,881,12.806880866028393,1.319043754856708,47.81,3.773,0.384
124,918,919,4.477139491996894,1.1851521434123498,6.09,1.456,0.36
125,938,939,4.67633988053718,0.0,1.19,0.254,0.0
126,1042,1043,4.717456891668693,0.4043694620342655,3.68,0.786,0.067
127,1044,1045,5.242195042393137,0.30515585171463966,7.49,1.434,0.083
128,1046,1047,5.164101175476044,0.5582559668246687,8.13,1.593,0.17
129,1048,1049,13.303768198012683,0.566673640022776,17.09,1.287,0.055
130,1050,1051,13.058573842950448,0.5411404944482966,17.3,1.327,0.055
131,1052,1053,12.822246782715805,1.6876911506496364,35.82,2.842,0.368
132,1054,1055,13.479203387066608,0.8071067690742056,29.69,2.211,0.132
133,1056,1057,2.106539275682493,4.20490092390533,22.2,52.53,21.036
134,1058,1059,3.5064423557949014,2.5636969585357448,5.71,2.499,1.191
135,1060,1061,4.493440113774141,0.661626623387092,120.76,27.457,3.957
136,1080,1081,4.351236774192711,0.7227067778727513,80.24,18.949,3.063
137,1104,1105,4.515620271630628,0.9038995923767467,3.45,0.795,0.153
138,1116,1117,4.830265525366775,1.1495084474625417,2.34,0.512,0.115
139,1126,1127,4.251669506105825,1.2415397109529813,0.62,0.158,0.043
140,1134,1135,3.3056950373031917,0.0,3.2,0.968,0.0
141,1136,1137,4.734543905524631,0.0,4.04,0.853,0.0
142,1140,1141,4.173178559814293,0.0,3.66,0.877,0.0
143,1142,1143,5.406949970919806,0.4126882702066098,3.22,0.599,0.045
144,1146,1147,4.651418443108204,0.0,3.24,0.697,0.0
145,1148,1149,4.778624274118132,0.0,0.83,0.174,0.0
146,1152,1153,4.5812851758156485,0.782433143731482,1.22,0.274,0.045
147,1154,1155,3.758782565751143,0.0,0.5,0.133,0.0
