,from_node,to_node,general_mean,general_std,distance,edge_tt,edge_std
0,0,1,11.231538510173902,2.493501829972995,43.86,4.098,0.867
1,4,5,3.692459757323347,0.335014391709462,1.56,0.426,0.038
2,6,7,2.6839242459171606,1.693579889152671,3.01,1.568,0.708
3,8,9,5.077282636266128,1.4339139118741109,20.95,4.455,1.165
4,12,13,5.234200147836608,0.5810659682728907,126.31,24.429,2.679
5,14,15,8.835390758625017,5.3396534283518315,50.99,7.879,3.488
6,16,17,11.600240575900049,2.114969251126653,101.05,9.001,1.588
7,18,19,5.491355578028473,0.42172859882565844,41.6,7.62,0.582
8,20,21,3.8418000555822096,1.5986792163038281,3.7,1.13,0.401
9,24,25,4.304803420401071,0.5999996286229095,3.21,0.76,0.104
10,26,27,4.982090540226466,0.3720647506041649,22.81,4.604,0.342
11,28,29,5.585159889093074,0.45609113541822977,6.06,1.092,0.089
12,32,33,5.874974,0.30626491749464146,0.2,0.034,0.002
13,34,35,4.83883912664309,1.1048534774387166,8.85,1.924,0.418
14,36,37,4.7863860160530844,0.3434710863408175,41.75,8.768,0.626
15,38,39,6.742789319645893,2.048140994367854,9.08,1.471,0.409
16,40,41,0.1782960678360929,0.8631062456399405,41.93,5746.141,1138.428
17,42,43,7.561408324949704,1.0890389386286692,42.99,5.803,0.819
18,44,45,5.62870292712737,2.4944494190388116,18.6,3.953,1.464
19,46,47,3.5373179446200855,2.4010917717817675,160.59,66.316,30.816
20,50,51,3.881362517129465,1.9841332022384979,23.07,7.497,3.038
21,52,53,0.3928003659731459,1.797826977392084,32.59,1821.027,379.742
22,54,55,4.2734253571115595,0.41853192765807046,94.21,22.257,2.159
23,56,57,5.1706348241137805,0.30027899402432234,11.5,2.232,0.129
24,62,63,3.5490096842082957,1.1828566062087498,3.1,0.971,0.291
25,68,69,4.965248056908113,0.7302246214469258,2.34,0.481,0.069
26,70,71,5.866917322582088,0.0,4.07,0.694,0.0
27,74,75,4.832404993069045,0.0,3.02,0.625,0.0
28,76,77,5.00456657189783,0.4752795921928541,3.63,0.732,0.069
29,78,79,4.9787188364425745,0.9189511698694476,6.15,1.277,0.228
30,80,81,3.7555223824086115,1.905479513701729,5.22,1.748,0.705
31,82,83,0.15827139453283018,1.1228459875696093,48.69,15791.269,2182.504
32,84,85,5.610943440256641,0.0,0.2,0.036,0.0
33,90,91,2.246258627374284,0.40361076199100926,177.86,81.737,14.227
34,92,93,2.7407308239329167,0.42407409310575894,0.2,0.075,0.011
35,94,95,1.3642555546964963,3.0382267847909388,13.91,60.765,22.707
36,98,99,14.959638152519432,2.4442456972356372,128.51,8.82,1.404
37,100,101,6.8563975455273845,2.3389618112213437,68.52,11.157,3.409
38,102,103,7.343291056892051,0.6193502684951769,3.18,0.436,0.037
39,104,105,19.08184473607472,1.6614588043484115,22.63,1.195,0.103
40,106,107,15.969814317627648,1.5176130214658528,11.41,0.721,0.068
41,108,109,0.8834439243030853,2.2758826308295963,30.71,265.459,89.551
42,110,111,9.186856311709859,5.680681123782907,100.46,15.116,6.762
43,112,113,12.693405414617526,1.5262075139875708,62.66,5.008,0.594
44,114,115,1.4437700086779162,3.3061626309289553,40.52,175.237,64.268
45,116,117,10.992214098788969,4.09784239401879,9.82,1.018,0.333
46,118,119,10.95544699209039,1.7714231849874498,19.0,1.78,0.28
47,120,121,8.009993908325749,2.566026054821998,21.47,2.955,0.859
48,122,123,8.907247160868684,4.207338495202754,58.42,8.022,3.098
49,124,125,11.62704931022248,2.250387984853222,31.48,2.809,0.524
50,126,127,12.040547499021589,1.4649154310351409,54.49,4.593,0.551
51,128,129,4.63176792457453,0.9144122600397876,66.07,14.82,2.816
52,130,131,4.371926772869736,0.378667706691833,183.52,42.292,3.636
53,134,135,4.627085290229749,0.9394196339381526,112.05,25.214,4.917
54,136,137,4.589446216226058,1.4842109595319657,28.17,6.78,1.985
55,138,139,7.4938119291259815,1.4341695317562864,68.83,9.521,1.758
56,142,143,4.463162338893604,0.7763448284715972,36.62,8.453,1.427
57,144,145,11.952083651881349,1.883563291959724,144.65,12.403,1.907
58,146,147,12.371058460789602,1.3100613233904626,115.78,9.464,0.991
59,148,149,3.097929426536635,4.557830018594149,13.2,13.484,6.269
60,150,151,8.123765705961612,2.1375014638263634,28.86,3.798,0.935
61,152,153,3.27057815797355,0.0,0.2,0.061,0.0
62,154,155,4.915410845505207,0.6323211204344777,17.94,3.71,0.47
63,156,157,5.129515555760389,0.4314383064567393,25.74,5.054,0.422
64,160,161,18.101831224983588,4.008604888079072,80.97,4.692,0.991
65,162,163,17.677792109105496,4.493989309577823,250.33,15.076,3.6
66,168,169,4.434863836896557,0.42764378879845905,52.02,11.839,1.131
67,170,171,4.866514958614571,0.0,6.04,1.241,0.0
68,172,173,9.74288433313444,2.865366322851452,90.82,10.128,2.741
69,174,175,9.85148041690141,2.1672541576104005,85.57,9.106,1.911
70,176,177,7.533441759255004,0.6241318644133073,71.63,9.574,0.788
71,178,179,2.1586399657765436,0.409193005557256,5.18,2.486,0.455
72,180,181,2.155943499780224,0.44594110961614425,19.08,9.229,1.831
73,182,183,1.9473061822149653,0.7610024467515657,19.19,11.36,3.851
74,184,185,4.745483776458411,0.4078130010889604,101.6,21.568,1.84
75,186,187,4.815089157658909,0.3277979595690839,71.74,14.968,1.014
76,188,189,5.427347198753933,0.3529809369733532,165.88,30.693,1.988
77,190,191,6.7427591338600825,1.2098355805052885,2.67,0.409,0.071
78,192,193,7.139626100946605,1.32906030390441,7.88,1.142,0.205
79,194,195,7.247707444601619,1.0956199158213629,38.67,5.457,0.807
80,196,197,7.153469651509564,0.6803031612892262,9.98,1.408,0.133
81,198,199,4.744709292412474,0.6154990813277549,60.83,13.036,1.663
82,200,201,20.755840488925283,2.4130860052071763,159.67,7.797,0.894
83,202,203,7.361254845820865,0.8507356090110099,77.67,10.692,1.219
84,204,205,6.932760079165518,2.1040561907631,45.69,7.197,2.0
85,206,207,2.579572741687804,4.581324076465997,56.26,90.602,38.734
86,208,209,4.875079947629746,0.546102606619816,146.58,30.444,3.368
87,210,211,2.0472920204914797,0.40254902106450485,87.48,44.382,8.402
88,212,213,4.727989627080916,1.1015918822776813,23.59,5.26,1.163
89,214,215,5.030907034649677,0.3767891935845068,96.05,19.199,1.43
90,218,219,5.331867628587336,1.7909726802248238,9.27,1.935,0.584
91,224,225,6.848927309473156,1.5563659022377645,36.69,5.634,1.217
92,226,227,4.6669940569741755,0.4837263484998998,90.42,19.582,2.008
93,228,229,4.584377018282633,0.8793598016092774,21.62,4.89,0.905
94,230,231,2.968340532375304,1.2734516830774567,6.4,2.553,0.925
95,232,233,5.330111793698355,2.186346998390658,30.91,6.775,2.379
96,234,235,3.876520279357995,0.0,0.73,0.188,0.0
97,236,237,5.096710898732459,0.9678747545466669,15.07,3.063,0.562
98,238,239,0.8866881338614151,1.4808396938394484,0.55,2.35,1.036
99,240,241,0.021038092951184348,0.06429021088729114,0.14,68.799,20.336
100,244,245,4.744824954353849,0.5376318641430125,31.47,6.718,0.752
101,246,247,4.737520367287677,0.4880701402466247,34.85,7.434,0.758
102,248,249,4.793124046344805,0.9949310704603057,24.97,5.434,1.081
103,252,253,3.0247003548392932,2.577914264831829,68.87,39.309,19.406
104,254,255,4.122692757837128,1.0604122870550625,11.68,3.021,0.729
105,256,257,4.2240982498122355,1.2998984515307295,21.4,5.546,1.559
106,258,259,3.994049223390933,1.698274540831489,34.09,10.078,3.629
107,260,261,1.387904619044108,3.420086483588937,28.02,142.781,49.749
108,262,263,2.075217893494589,0.394512558962064,97.68,48.771,8.948
109,264,265,0.7281716980940686,2.2439595359135978,6.31,90.958,26.704
110,266,267,2.1688625189304904,0.5155514808725519,4.23,2.061,0.464
111,270,271,2.1193368614939185,0.4786481166226386,26.52,13.152,2.826
112,272,273,1.985157775872037,0.5317442262052013,27.63,14.917,3.728
113,274,275,2.3223444581564086,0.4352109632192316,26.7,11.901,2.155
114,276,277,2.2421260328969375,0.4460747005829382,41.42,19.205,3.675
115,278,279,2.1188734300788687,0.007817501794466487,0.37,0.175,0.001
116,280,281,2.3949464749515776,0.3481311142248474,19.73,8.412,1.198
117,286,287,7.66266688544013,1.4038296868508204,72.84,9.825,1.742
118,288,289,8.830305144024406,0.9143158338121846,21.26,2.433,0.249
119,290,291,8.703738518377149,0.8140811356334366,108.36,12.559,1.164
120,292,293,8.809627836154373,0.8221619690078916,26.21,3.001,0.278
121,294,295,8.471005210539493,1.0881060592481178,68.01,8.161,1.031
122,296,297,11.81970429648645,2.715700240375214,123.9,11.036,2.408
123,298,299,8.246933866089073,0.8012358261397903,11.25,1.377,0.133
124,300,301,7.327948456256982,0.8982689104619391,102.96,14.261,1.722
125,302,303,6.969237340504173,1.842924614134654,19.16,2.941,0.727
126,304,305,7.904833829563542,0.9193294833811018,20.18,2.587,0.297
127,306,307,7.969899305185593,0.8688907927755073,36.83,4.676,0.504
128,308,309,7.265004297557338,0.0,4.27,0.588,0.0
129,310,311,7.875275067073225,0.8354382669182504,9.19,1.18,0.124
130,312,313,7.912438323753775,0.6141590179061124,46.08,5.859,0.452
131,316,317,6.612484272619343,1.484543048635229,69.25,11.0,2.351
132,318,319,6.387458262188479,1.4862361678109144,19.18,3.165,0.699
133,320,321,6.233673946796756,1.654011195905382,50.43,8.659,2.147
134,322,323,7.324182095177462,0.5966841798542637,112.56,15.47,1.252
135,328,329,7.642869448913294,0.9413255321936654,113.24,15.041,1.825
136,332,333,11.066185449191579,3.9589704937497205,133.91,13.65,4.329
137,334,335,12.42844618011727,1.995662379995202,4.02,0.332,0.052
138,336,337,12.367002957259972,1.568896283520547,2.04,0.168,0.021
