from_node,to_node,edge_id,edge_tt,edge_var
2,3,-100280204#0,14.0,1.580687830687831
4,5,-100280204#1,5.0,0.3333333333333333
6,7,-10039481,24.2,4.123809523809523
8,9,-10039819,31.0,8.746212121212128
10,11,-100405260,15.0,18.142818057455543
12,13,-100541440#2,21.0,29.688114303244397
14,15,-100541440#3,15.0,2.460070603950007
16,17,-10058489#0,21.0,2.4469696969696972
18,19,-10081209,8.0,1.4708994708994712
20,21,-10081218,68.0,32.83994708994709
22,23,-10081229,6.0,0.0
24,25,-10081232#0,7.0,0.5542328042328043
26,27,-10081232#1,8.0,0.8392857142857141
28,29,-100832885,151.0,216.18143417681006
30,31,-10098785#10,29.0,22.037777777777794
32,33,-10098785#3,24.0,24.45387453874538
34,35,-10098785#4,19.0,4.210790625804789
36,37,-10098785#9,26.0,13.959884591910344
38,39,-10099393,19.0,3.5670519234086577
40,41,-1011477795,2.0,0.26666666666666666
42,43,-101290089#2,40.0,101.66231884057969
44,45,-101290089#3,18.0,4.6689075630252095
46,47,-101290089#4,13.300000000000004,1.9782801418439715
48,49,-101290091,11.0,1.0624228531123254
50,51,-101290092,47.0,17.852980352980353
52,53,-101290094#0,16.0,2.5001081860800585
54,55,-101290094#1,11.0,3.058769063180827
56,57,-101290094#2,14.0,1.2262605042016816
58,59,-101290094#3,17.0,1.7319525193798446
60,61,-101290094#4,28.0,4.932206682206683
62,63,-101290094#5,33.80000000000001,14.301083591331269
64,65,-101290096#0,16.0,2.06060606060606
66,67,-101290096#1,30.0,11.735384615384614
68,69,-101290099,36.0,9.816170861937453
70,71,-1013117571,28.0,114.66929270290886
72,73,-101345892#0,15.0,2.1333333333333333
74,75,-101345892#1,29.1,7.207894736842106
78,79,-101345894,36.0,14.249999999999993
80,81,-101702340#0,6.0,0.39024390243902424
82,83,-101702340#1,25.0,4.864155251141551
84,85,-10195357,3.0,0.8117656657963457
86,87,-10210930#0,22.299999999999997,113.7675026123302
88,89,-10210930#1,30.1,4.302631578947367
90,91,-1022564256,28.0,0.0
94,95,-102486174#1,20.0,25.194022634578527
96,97,-102486193#2,40.0,642.6345724450987
98,99,-102486193#3,16.0,3.891238785664675
100,101,-102486193#4,36.0,25.360198624904488
102,103,-102486193#5,7.0,0.8638395881316898
104,105,-102486231#0,235.0,490.44320251697343
106,107,-102486254#0,324.1,20066.91150959133
108,109,-102486254#2,455.7000000000004,37307.12598039218
110,111,-102486254#3,30.0,9.242439687393816
112,113,-102486268,30.0,8.030936012691697
114,115,-102527800,21.0,2.2566666666666673
116,117,-102532387#0,11.0,8.500917416597282
118,119,-102532387#1,25.0,6.065643987587082
120,121,-10258782,33.300000000000004,10.361766485178466
122,123,-10258813#0,9.0,0.7674418604651166
124,125,-10258813#1,21.0,4.085069444444443
126,127,-10258834#0,61.0,39.58333333333332
128,129,-10258834#1,17.0,2.625641025641026
130,131,-10258856#2,43.0,32.004535147392296
132,133,-10258856#3,49.400000000000006,31.227352425482188
134,135,-10266792#0,66.10000000000001,439.3280423280423
136,137,-10266792#1,36.6,11.156666666666668
138,139,-10266792#2,31.0,6.144390966308776
140,141,-10266792#3,10.0,0.7666666666666665
142,143,-10266792#4,4.0,0.38709677419354843
144,145,-10266792#5,3.0,0.1290322580645161
146,147,-102684769,11.0,0.30000000000000004
148,149,-10271170#0,20.0,4.066666666666666
150,151,-10271170#1,17.0,2.5765765765765765
152,153,-10271173,31.700000000000003,81.37632135306553
154,155,-10272054,94.2,73.0414972369931
156,157,-10272252,33.0,7.364532019704435
158,159,-10272494#0,13.400000000000006,7.919029209621992
160,161,-10272517#0,10.300000000000004,6.21232269503546
162,163,-10274921,13.0,2.340758612950285
164,165,-10274922,33.1,9.982142857142856
166,167,-10275794,12.0,1.338427377220481
168,169,-102945288#2,46.0,174.85409218956968
170,171,-102945288#3,27.0,6.378775447186747
174,175,-102947004,10.7,0.24999999999999986
176,177,-102984483,8.0,1.8173927988313128
178,179,-103012039#0,16.900000000000002,2.19047619047619
